[2026-05-06 14:37:27] CONFIG agg=attention seed=2 total_steps=1000000 n_envs=16 device=cpu scenario=train_random_switch use_rbar=False rbar_floor=0.0 hidden_dim=64 r_gate=5.0 lambda_ewma=0.1 sigma_min=0.05 run_name=attention_full_risk_penalty method=attention_full_risk_penalty resume_from=none resume_global_step=0 use_safety_cost=True cost_type=risk_sum fallback_penalty=True beta_cost=5.0 use_risk_bias=False lambda_bias=0.2
FALLBACK: cost-penalty, not PPO-Lagrangian.
Using cpu device
Logging to /root/workspace/uav-risk-rl/runs/p1_three_seed/attention_full_risk_penalty_s2/PPO_1
[2026-05-06 14:37:29] TRAIN_START total_steps=1000000 start_num_timesteps=0
---------------------------------
| rollout/           |          |
|    explained_variance   | 0.6         |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0793      |
|    n_updates            | 380         |
|    policy_gradient_loss | -0.00352    |
|    std                  | 0.503       |
|    value_loss           | 0.535       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 46.9        |
|    ep_rew_mean          | 20.3        |
|    success_rate         | 1           |
| time/                   |             |
|    fps                  | 1787        |
|    iterations           | 40          |
|    time_elapsed         | 366         |
|    total_timesteps      | 655360      |
| train/                  |             |
|    approx_kl            | 0.023606407 |
|    clip_fraction        | 0.267       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.14       |
|    explained_variance   | 0.759       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0202      |
|    n_updates            | 390         |
|    policy_gradient_loss | -0.00307    |
|    std                  | 0.491       |
|    value_loss           | 0.289       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 46.2        |
|    ep_rew_mean          | 20.5        |
|    success_rate         | 1           |
| time/                   |             |
|    fps                  | 1786        |
|    iterations           | 41          |
|    time_elapsed         | 376         |
|    total_timesteps      | 671744      |
| train/                  |             |
|    approx_kl            | 0.037043896 |
|    clip_fraction        | 0.299       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.1        |
|    explained_variance   | 0.588       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.252       |
|    n_updates            | 400         |
|    policy_gradient_loss | -0.00378    |
|    std                  | 0.486       |
|    value_loss           | 0.632       |
-----------------------------------------
[2026-05-06 14:43:50] HEARTBEAT steps=671760/1000000 percent= 67.18% rate=  1763.6 step/s eta=   3.10 min
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 46.2        |
|    ep_rew_mean          | 20.8        |
|    success_rate         | 1           |
| time/                   |             |
|    fps                  | 1786        |
|    iterations           | 42          |
|    time_elapsed         | 385         |
|    total_timesteps      | 688128      |
| train/                  |             |
|    approx_kl            | 0.025108755 |
|    clip_fraction        | 0.249       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.04       |
|    explained_variance   | 0.692       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0563      |
|    n_updates            | 410         |
|    policy_gradient_loss | -0.00256    |
|    std                  | 0.476       |
|    value_loss           | 0.263       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 45.5        |
|    ep_rew_mean          | 20.6        |
|    success_rate         | 1           |
| time/                   |             |
|    fps                  | 1786        |
|    iterations           | 43          |
|    time_elapsed         | 394         |
|    total_timesteps      | 704512      |
| train/                  |             |
|    approx_kl            | 0.033763707 |
|    clip_fraction        | 0.261       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.98       |
|    explained_variance   | 0.666       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.134       |
|    n_updates            | 420         |
|    policy_gradient_loss | -0.00279    |
|    std                  | 0.464       |
|    value_loss           | 0.47        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 45.4       |
|    ep_rew_mean          | 20.4       |
|    success_rate         | 1          |
| time/                   |            |
|    fps                  | 1786       |
|    iterations           | 44         |
|    time_elapsed         | 403        |
|    total_timesteps      | 720896     |
| train/                  |            |
|    approx_kl            | 0.02888268 |
|    clip_fraction        | 0.262      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.94      |
|    explained_variance   | 0.737      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0894     |
|    n_updates            | 430        |
|    policy_gradient_loss | -0.00325   |
|    std                  | 0.46       |
|    value_loss           | 0.344      |
----------------------------------------
[2026-05-06 14:44:20] HEARTBEAT steps=730432/1000000 percent= 73.04% rate=  1777.6 step/s eta=   2.53 min
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 45.5        |
|    ep_rew_mean          | 20.5        |
|    success_rate         | 1           |
| time/                   |             |
|    fps                  | 1786        |
|    iterations           | 45          |
|    time_elapsed         | 412         |
|    total_timesteps      | 737280      |
| train/                  |             |
|    approx_kl            | 0.042144004 |
|    clip_fraction        | 0.296       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.9        |
|    explained_variance   | 0.579       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.173       |
|    n_updates            | 440         |
|    policy_gradient_loss | -0.00127    |
|    std                  | 0.455       |
|    value_loss           | 0.597       |
-----------------------------------------
[2026-05-06 14:44:30] CHECKPOINT_SAVED local_step=750000 global_step=750000 path=/root/workspace/uav-risk-rl/checkpoints/p1_three_seed/attention_full_risk_penalty_s2_step750000.zip
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 45.1        |
|    ep_rew_mean          | 20.8        |
|    success_rate         | 1           |
| time/                   |             |
|    fps                  | 1785        |
|    iterations           | 46          |
|    time_elapsed         | 422         |
|    total_timesteps      | 753664      |
| train/                  |             |
|    approx_kl            | 0.035938367 |
|    clip_fraction        | 0.302       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.88       |
|    explained_variance   | 0.563       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.731       |
|    n_updates            | 450         |
|    policy_gradient_loss | -0.00173    |
|    std                  | 0.453       |
|    value_loss           | 0.924       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 44          |
|    ep_rew_mean          | 20.7        |
|    success_rate         | 1           |
| time/                   |             |
|    fps                  | 1784        |
|    iterations           | 47          |
|    time_elapsed         | 431         |
|    total_timesteps      | 770048      |
| train/                  |             |
|    approx_kl            | 0.029683013 |
|    clip_fraction        | 0.278       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.86       |
|    explained_variance   | 0.783       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.133       |
|    n_updates            | 460         |
|    policy_gradient_loss | -0.00115    |
|    std                  | 0.447       |
|    value_loss           | 0.301       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 44          |
|    ep_rew_mean          | 20.5        |
|    success_rate         | 1           |
| time/                   |             |
|    fps                  | 1785        |
|    iterations           | 48          |
|    time_elapsed         | 440         |
|    total_timesteps      | 786432      |
| train/                  |             |
|    approx_kl            | 0.030056074 |
|    clip_fraction        | 0.28        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.81       |
|    explained_variance   | 0.699       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.148       |
|    n_updates            | 470         |
|    policy_gradient_loss | -0.00186    |
|    std                  | 0.441       |
|    value_loss           | 0.401       |
-----------------------------------------
[2026-05-06 14:44:54] HEARTBEAT steps=786448/1000000 percent= 78.64% rate=  1764.6 step/s eta=   2.02 min
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 43.4        |
|    ep_rew_mean          | 21          |
|    success_rate         | 1           |
| time/                   |             |
|    fps                  | 1784        |
|    iterations           | 49          |
|    time_elapsed         | 449         |
|    total_timesteps      | 802816      |
| train/                  |             |
|    approx_kl            | 0.034191817 |
|    clip_fraction        | 0.288       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.78       |
|    explained_variance   | 0.67        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0669      |
|    n_updates            | 480         |
|    policy_gradient_loss | -0.00345    |
|    std                  | 0.435       |
|    value_loss           | 0.3         |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 43.2       |
|    ep_rew_mean          | 20.7       |
|    success_rate         | 1          |
| time/                   |            |
|    fps                  | 1785       |
|    iterations           | 50         |
|    time_elapsed         | 458        |
|    total_timesteps      | 819200     |
| train/                  |            |
|    approx_kl            | 0.02887127 |
|    clip_fraction        | 0.27       |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.72      |
|    explained_variance   | 0.88       |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0232     |
|    n_updates            | 490        |
|    policy_gradient_loss | -0.00473   |
|    std                  | 0.428      |
|    value_loss           | 0.167      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 43.5        |
|    ep_rew_mean          | 21          |
|    success_rate         | 1           |
| time/                   |             |
|    fps                  | 1784        |
|    iterations           | 51          |
|    time_elapsed         | 468         |
|    total_timesteps      | 835584      |
| train/                  |             |
|    approx_kl            | 0.033531595 |
|    clip_fraction        | 0.302       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.71       |
|    explained_variance   | 0.63        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.128       |
|    n_updates            | 500         |
|    policy_gradient_loss | -0.00498    |
|    std                  | 0.428       |
|    value_loss           | 0.493       |
-----------------------------------------
[2026-05-06 14:45:24] HEARTBEAT steps=845152/1000000 percent= 84.52% rate=  1776.7 step/s eta=   1.45 min
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 42.8       |
|    ep_rew_mean          | 20.7       |
|    success_rate         | 1          |
| time/                   |            |
|    fps                  | 1784       |
|    iterations           | 52         |
|    time_elapsed         | 477        |
|    total_timesteps      | 851968     |
| train/                  |            |
|    approx_kl            | 0.03597904 |
|    clip_fraction        | 0.306      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.7       |
|    explained_variance   | 0.817      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0446     |
|    n_updates            | 510        |
|    policy_gradient_loss | 0.00187    |
|    std                  | 0.426      |
|    value_loss           | 0.26       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 42.9        |
|    ep_rew_mean          | 20.7        |
|    success_rate         | 1           |
| time/                   |             |
|    fps                  | 1784        |
|    iterations           | 53          |
|    time_elapsed         | 486         |
|    total_timesteps      | 868352      |
| train/                  |             |
|    approx_kl            | 0.028938212 |
|    clip_fraction        | 0.277       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.67       |
|    explained_variance   | 0.863       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0529      |
|    n_updates            | 520         |
|    policy_gradient_loss | -0.00282    |
|    std                  | 0.42        |
|    value_loss           | 0.197       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 42.1       |
|    ep_rew_mean          | 20.4       |
|    success_rate         | 0.99       |
| time/                   |            |
|    fps                  | 1783       |
|    iterations           | 54         |
|    time_elapsed         | 496        |
|    total_timesteps      | 884736     |
| train/                  |            |
|    approx_kl            | 0.03031385 |
|    clip_fraction        | 0.28       |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.63      |
|    explained_variance   | 0.817      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0878     |
|    n_updates            | 530        |
|    policy_gradient_loss | -0.00524   |
|    std                  | 0.417      |
|    value_loss           | 0.331      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 43.5       |
|    ep_rew_mean          | 20.6       |
|    success_rate         | 1          |
| time/                   |            |
|    fps                  | 1783       |
|    iterations           | 55         |
|    time_elapsed         | 505        |
|    total_timesteps      | 901120     |
| train/                  |            |
|    approx_kl            | 0.03595314 |
|    clip_fraction        | 0.295      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.6       |
|    explained_variance   | 0.711      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0689     |
|    n_updates            | 540        |
|    policy_gradient_loss | 0.00201    |
|    std                  | 0.411      |
|    value_loss           | 0.311      |
----------------------------------------
[2026-05-06 14:45:59] HEARTBEAT steps=901136/1000000 percent= 90.11% rate=  1765.7 step/s eta=   0.93 min
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 42.6       |
|    ep_rew_mean          | 20.9       |
|    success_rate         | 1          |
| time/                   |            |
|    fps                  | 1782       |
|    iterations           | 56         |
|    time_elapsed         | 514        |
|    total_timesteps      | 917504     |
| train/                  |            |
|    approx_kl            | 0.04699121 |
|    clip_fraction        | 0.321      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.58      |
|    explained_variance   | 0.709      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.057      |
|    n_updates            | 550        |
|    policy_gradient_loss | 0.00129    |
|    std                  | 0.413      |
|    value_loss           | 0.551      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 42.4       |
|    ep_rew_mean          | 20.7       |
|    success_rate         | 1          |
| time/                   |            |
|    fps                  | 1781       |
|    iterations           | 57         |
|    time_elapsed         | 524        |
|    total_timesteps      | 933888     |
| train/                  |            |
|    approx_kl            | 0.03634526 |
|    clip_fraction        | 0.294      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.58      |
|    explained_variance   | 0.752      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.16       |
|    n_updates            | 560        |
|    policy_gradient_loss | -0.00211   |
|    std                  | 0.411      |
|    value_loss           | 0.555      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 42.4        |
|    ep_rew_mean          | 21.2        |
|    success_rate         | 1           |
| time/                   |             |
|    fps                  | 1781        |
|    iterations           | 58          |
|    time_elapsed         | 533         |
|    total_timesteps      | 950272      |
| train/                  |             |
|    approx_kl            | 0.038690597 |
|    clip_fraction        | 0.282       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.57       |
|    explained_variance   | 0.7         |
|    learning_rate        | 0.0003      |
|    loss                 | 0.198       |
|    n_updates            | 570         |
|    policy_gradient_loss | -0.000117   |
|    std                  | 0.41        |
|    value_loss           | 0.696       |
-----------------------------------------
[2026-05-06 14:46:29] HEARTBEAT steps=956992/1000000 percent= 95.70% rate=  1771.0 step/s eta=   0.40 min
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 42.1        |
|    ep_rew_mean          | 20.8        |
|    success_rate         | 1           |
| time/                   |             |
|    fps                  | 1780        |
|    iterations           | 59          |
|    time_elapsed         | 543         |
|    total_timesteps      | 966656      |
| train/                  |             |
|    approx_kl            | 0.047508337 |
|    clip_fraction        | 0.299       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.54       |
|    explained_variance   | 0.803       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.112       |
|    n_updates            | 580         |
|    policy_gradient_loss | -0.00295    |
|    std                  | 0.404       |
|    value_loss           | 0.353       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 42.3        |
|    ep_rew_mean          | 21.3        |
|    success_rate         | 1           |
| time/                   |             |
|    fps                  | 1779        |
|    iterations           | 60          |
|    time_elapsed         | 552         |
|    total_timesteps      | 983040      |
| train/                  |             |
|    approx_kl            | 0.031649567 |
|    clip_fraction        | 0.267       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.47       |
|    explained_variance   | 0.884       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0364      |
|    n_updates            | 590         |
|    policy_gradient_loss | -0.00778    |
|    std                  | 0.395       |
|    value_loss           | 0.201       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 41.7        |
|    ep_rew_mean          | 21.2        |
|    success_rate         | 1           |
| time/                   |             |
|    fps                  | 1778        |
|    iterations           | 61          |
|    time_elapsed         | 561         |
|    total_timesteps      | 999424      |
| train/                  |             |
|    approx_kl            | 0.033396915 |
|    clip_fraction        | 0.311       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.42       |
|    explained_variance   | 0.779       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0197      |
|    n_updates            | 600         |
|    policy_gradient_loss | 0.000693    |
|    std                  | 0.39        |
|    value_loss           | 0.281       |
-----------------------------------------
[2026-05-06 14:46:56] CHECKPOINT_SAVED local_step=1000000 global_step=1000000 path=/root/workspace/uav-risk-rl/checkpoints/p1_three_seed/attention_full_risk_penalty_s2_step1000000.zip
[2026-05-06 14:46:59] HEARTBEAT steps=1011808/1000000 percent=101.18% rate=  1774.0 step/s eta=   0.00 min
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 41.8        |
|    ep_rew_mean          | 20.8        |
|    success_rate         | 0.99        |
| time/                   |             |
|    fps                  | 1777        |
|    iterations           | 62          |
|    time_elapsed         | 571         |
|    total_timesteps      | 1015808     |
| train/                  |             |
|    approx_kl            | 0.042242832 |
|    clip_fraction        | 0.336       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.39       |
|    explained_variance   | 0.756       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0525      |
|    n_updates            | 610         |
|    policy_gradient_loss | -0.00062    |
|    std                  | 0.386       |
|    value_loss           | 0.358       |
-----------------------------------------
[2026-05-06 14:47:05] TRAIN_END elapsed=9.61 min local_steps=1015808 model_num_timesteps=1015808
[2026-05-06 14:47:05] SAVED model=/root/workspace/uav-risk-rl/checkpoints/p1_three_seed/attention_full_risk_penalty_s2_step1000000.zip approx_updates=62
