[2026-05-06 14:08:12] CONFIG agg=attention seed=1 total_steps=1000000 n_envs=16 device=cpu scenario=train_random_switch use_rbar=False rbar_floor=0.0 hidden_dim=64 r_gate=5.0 lambda_ewma=0.1 sigma_min=0.05 run_name=attention_full_distance_penalty method=attention_full_distance_penalty resume_from=none resume_global_step=0 use_safety_cost=True cost_type=distance_warning fallback_penalty=True beta_cost=5.0 use_risk_bias=False lambda_bias=0.2
FALLBACK: cost-penalty, not PPO-Lagrangian.
Using cpu device
Logging to /root/workspace/uav-risk-rl/runs/p1_three_seed/attention_full_distance_penalty_s1/PPO_1
[2026-05-06 14:08:14] TRAIN_START total_steps=1000000 start_num_timesteps=0
---------------------------------
| rollout/           |          |
|    clip_fraction        | 0.235      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.674     |
|    explained_variance   | 0.973      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.00901    |
|    n_updates            | 380        |
|    policy_gradient_loss | -0.00454   |
|    std                  | 0.308      |
|    value_loss           | 0.0285     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 36.8        |
|    ep_rew_mean          | 22          |
|    success_rate         | 1           |
| time/                   |             |
|    fps                  | 1776        |
|    iterations           | 40          |
|    time_elapsed         | 369         |
|    total_timesteps      | 655360      |
| train/                  |             |
|    approx_kl            | 0.042444978 |
|    clip_fraction        | 0.297       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.626      |
|    explained_variance   | 0.76        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0541      |
|    n_updates            | 390         |
|    policy_gradient_loss | 0.00239     |
|    std                  | 0.305       |
|    value_loss           | 0.761       |
-----------------------------------------
[2026-05-06 14:14:30] HEARTBEAT steps=662816/1000000 percent= 66.28% rate=  1762.8 step/s eta=   3.19 min
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 36.2        |
|    ep_rew_mean          | 21.8        |
|    success_rate         | 1           |
| time/                   |             |
|    fps                  | 1775        |
|    iterations           | 41          |
|    time_elapsed         | 378         |
|    total_timesteps      | 671744      |
| train/                  |             |
|    approx_kl            | 0.021699546 |
|    clip_fraction        | 0.247       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.553      |
|    explained_variance   | 0.966       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00815    |
|    n_updates            | 400         |
|    policy_gradient_loss | -0.00842    |
|    std                  | 0.298       |
|    value_loss           | 0.0237      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 35.5        |
|    ep_rew_mean          | 21.2        |
|    success_rate         | 0.98        |
| time/                   |             |
|    fps                  | 1773        |
|    iterations           | 42          |
|    time_elapsed         | 388         |
|    total_timesteps      | 688128      |
| train/                  |             |
|    approx_kl            | 0.026490018 |
|    clip_fraction        | 0.272       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.491      |
|    explained_variance   | 0.811       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0123      |
|    n_updates            | 410         |
|    policy_gradient_loss | -0.00165    |
|    std                  | 0.291       |
|    value_loss           | 0.762       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 36.6       |
|    ep_rew_mean          | 22         |
|    success_rate         | 1          |
| time/                   |            |
|    fps                  | 1772       |
|    iterations           | 43         |
|    time_elapsed         | 397        |
|    total_timesteps      | 704512     |
| train/                  |            |
|    approx_kl            | 0.05010608 |
|    clip_fraction        | 0.343      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.465     |
|    explained_variance   | 0.627      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.894      |
|    n_updates            | 420        |
|    policy_gradient_loss | 0.00282    |
|    std                  | 0.293      |
|    value_loss           | 1.6        |
----------------------------------------
[2026-05-06 14:15:00] HEARTBEAT steps=717744/1000000 percent= 71.77% rate=  1767.8 step/s eta=   2.66 min
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 36.9        |
|    ep_rew_mean          | 22.1        |
|    success_rate         | 1           |
| time/                   |             |
|    fps                  | 1771        |
|    iterations           | 44          |
|    time_elapsed         | 406         |
|    total_timesteps      | 720896      |
| train/                  |             |
|    approx_kl            | 0.031830885 |
|    clip_fraction        | 0.282       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.454      |
|    explained_variance   | 0.835       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0322      |
|    n_updates            | 430         |
|    policy_gradient_loss | 0.00368     |
|    std                  | 0.292       |
|    value_loss           | 0.324       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 36.5        |
|    ep_rew_mean          | 21.7        |
|    success_rate         | 0.99        |
| time/                   |             |
|    fps                  | 1771        |
|    iterations           | 45          |
|    time_elapsed         | 416         |
|    total_timesteps      | 737280      |
| train/                  |             |
|    approx_kl            | 0.025498753 |
|    clip_fraction        | 0.269       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.383      |
|    explained_variance   | 0.98        |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0117     |
|    n_updates            | 440         |
|    policy_gradient_loss | -0.00568    |
|    std                  | 0.285       |
|    value_loss           | 0.027       |
-----------------------------------------
[2026-05-06 14:15:18] CHECKPOINT_SAVED local_step=750000 global_step=750000 path=/root/workspace/uav-risk-rl/checkpoints/p1_three_seed/attention_full_distance_penalty_s1_step750000.zip
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 36.7       |
|    ep_rew_mean          | 22.1       |
|    success_rate         | 1          |
| time/                   |            |
|    fps                  | 1771       |
|    iterations           | 46         |
|    time_elapsed         | 425        |
|    total_timesteps      | 753664     |
| train/                  |            |
|    approx_kl            | 0.04286158 |
|    clip_fraction        | 0.291      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.325     |
|    explained_variance   | 0.852      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0573     |
|    n_updates            | 450        |
|    policy_gradient_loss | -0.00444   |
|    std                  | 0.28       |
|    value_loss           | 0.305      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 36.5        |
|    ep_rew_mean          | 22          |
|    success_rate         | 1           |
| time/                   |             |
|    fps                  | 1770        |
|    iterations           | 47          |
|    time_elapsed         | 434         |
|    total_timesteps      | 770048      |
| train/                  |             |
|    approx_kl            | 0.026598554 |
|    clip_fraction        | 0.295       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.285      |
|    explained_variance   | 0.849       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0419      |
|    n_updates            | 460         |
|    policy_gradient_loss | 0.00097     |
|    std                  | 0.278       |
|    value_loss           | 0.664       |
-----------------------------------------
[2026-05-06 14:15:34] HEARTBEAT steps=770064/1000000 percent= 77.01% rate=  1751.0 step/s eta=   2.19 min
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 36.1      |
|    ep_rew_mean          | 21.7      |
|    success_rate         | 0.99      |
| time/                   |           |
|    fps                  | 1770      |
|    iterations           | 48        |
|    time_elapsed         | 444       |
|    total_timesteps      | 786432    |
| train/                  |           |
|    approx_kl            | 0.0247062 |
|    clip_fraction        | 0.267     |
|    clip_range           | 0.2       |
|    entropy_loss         | -0.249    |
|    explained_variance   | 0.917     |
|    learning_rate        | 0.0003    |
|    loss                 | 0.00417   |
|    n_updates            | 470       |
|    policy_gradient_loss | -0.00221  |
|    std                  | 0.275     |
|    value_loss           | 0.0971    |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 36.5        |
|    ep_rew_mean          | 22.2        |
|    success_rate         | 1           |
| time/                   |             |
|    fps                  | 1769        |
|    iterations           | 49          |
|    time_elapsed         | 453         |
|    total_timesteps      | 802816      |
| train/                  |             |
|    approx_kl            | 0.026502308 |
|    clip_fraction        | 0.293       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.218      |
|    explained_variance   | 0.775       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.221       |
|    n_updates            | 480         |
|    policy_gradient_loss | -0.000365   |
|    std                  | 0.273       |
|    value_loss           | 0.581       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 36.1        |
|    ep_rew_mean          | 21.9        |
|    success_rate         | 1           |
| time/                   |             |
|    fps                  | 1771        |
|    iterations           | 50          |
|    time_elapsed         | 462         |
|    total_timesteps      | 819200      |
| train/                  |             |
|    approx_kl            | 0.034770176 |
|    clip_fraction        | 0.317       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.201      |
|    explained_variance   | 0.792       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.099       |
|    n_updates            | 490         |
|    policy_gradient_loss | 0.004       |
|    std                  | 0.272       |
|    value_loss           | 0.577       |
-----------------------------------------
[2026-05-06 14:16:04] HEARTBEAT steps=829040/1000000 percent= 82.90% rate=  1764.7 step/s eta=   1.61 min
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 35.9        |
|    ep_rew_mean          | 22.1        |
|    success_rate         | 1           |
| time/                   |             |
|    fps                  | 1772        |
|    iterations           | 51          |
|    time_elapsed         | 471         |
|    total_timesteps      | 835584      |
| train/                  |             |
|    approx_kl            | 0.022629675 |
|    clip_fraction        | 0.259       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.151      |
|    explained_variance   | 0.935       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0218      |
|    n_updates            | 500         |
|    policy_gradient_loss | -0.00197    |
|    std                  | 0.267       |
|    value_loss           | 0.172       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 36.3        |
|    ep_rew_mean          | 22.1        |
|    success_rate         | 1           |
| time/                   |             |
|    fps                  | 1772        |
|    iterations           | 52          |
|    time_elapsed         | 480         |
|    total_timesteps      | 851968      |
| train/                  |             |
|    approx_kl            | 0.024453247 |
|    clip_fraction        | 0.275       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.0904     |
|    explained_variance   | 0.925       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0113      |
|    n_updates            | 510         |
|    policy_gradient_loss | -0.000735   |
|    std                  | 0.263       |
|    value_loss           | 0.298       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 35          |
|    ep_rew_mean          | 21.6        |
|    success_rate         | 0.99        |
| time/                   |             |
|    fps                  | 1771        |
|    iterations           | 53          |
|    time_elapsed         | 490         |
|    total_timesteps      | 868352      |
| train/                  |             |
|    approx_kl            | 0.025107402 |
|    clip_fraction        | 0.27        |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.0509     |
|    explained_variance   | 0.93        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0165      |
|    n_updates            | 520         |
|    policy_gradient_loss | -0.00111    |
|    std                  | 0.261       |
|    value_loss           | 0.16        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 35.2       |
|    ep_rew_mean          | 21.6       |
|    success_rate         | 0.99       |
| time/                   |            |
|    fps                  | 1771       |
|    iterations           | 54         |
|    time_elapsed         | 499        |
|    total_timesteps      | 884736     |
| train/                  |            |
|    approx_kl            | 0.02521278 |
|    clip_fraction        | 0.254      |
|    clip_range           | 0.2        |
|    entropy_loss         | 0.00773    |
|    explained_variance   | 0.967      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.00223    |
|    n_updates            | 530        |
|    policy_gradient_loss | -0.00398   |
|    std                  | 0.256      |
|    value_loss           | 0.0416     |
----------------------------------------
[2026-05-06 14:16:38] HEARTBEAT steps=884752/1000000 percent= 88.48% rate=  1753.6 step/s eta=   1.10 min
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 35.7        |
|    ep_rew_mean          | 22.1        |
|    success_rate         | 1           |
| time/                   |             |
|    fps                  | 1770        |
|    iterations           | 55          |
|    time_elapsed         | 509         |
|    total_timesteps      | 901120      |
| train/                  |             |
|    approx_kl            | 0.030635681 |
|    clip_fraction        | 0.276       |
|    clip_range           | 0.2         |
|    entropy_loss         | 0.0584      |
|    explained_variance   | 0.869       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.167       |
|    n_updates            | 540         |
|    policy_gradient_loss | -0.00237    |
|    std                  | 0.254       |
|    value_loss           | 0.453       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 35.3        |
|    ep_rew_mean          | 22          |
|    success_rate         | 1           |
| time/                   |             |
|    fps                  | 1770        |
|    iterations           | 56          |
|    time_elapsed         | 518         |
|    total_timesteps      | 917504      |
| train/                  |             |
|    approx_kl            | 0.025883583 |
|    clip_fraction        | 0.273       |
|    clip_range           | 0.2         |
|    entropy_loss         | 0.0962      |
|    explained_variance   | 0.923       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.00329     |
|    n_updates            | 550         |
|    policy_gradient_loss | 5.12e-05    |
|    std                  | 0.252       |
|    value_loss           | 0.0676      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 35.4        |
|    ep_rew_mean          | 21.8        |
|    success_rate         | 0.99        |
| time/                   |             |
|    fps                  | 1769        |
|    iterations           | 57          |
|    time_elapsed         | 527         |
|    total_timesteps      | 933888      |
| train/                  |             |
|    approx_kl            | 0.049541537 |
|    clip_fraction        | 0.288       |
|    clip_range           | 0.2         |
|    entropy_loss         | 0.138       |
|    explained_variance   | 0.907       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0138      |
|    n_updates            | 560         |
|    policy_gradient_loss | -0.000624   |
|    std                  | 0.249       |
|    value_loss           | 0.298       |
-----------------------------------------
[2026-05-06 14:17:08] HEARTBEAT steps=940208/1000000 percent= 94.02% rate=  1758.9 step/s eta=   0.57 min
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 35.7       |
|    ep_rew_mean          | 22         |
|    success_rate         | 1          |
| time/                   |            |
|    fps                  | 1768       |
|    iterations           | 58         |
|    time_elapsed         | 537        |
|    total_timesteps      | 950272     |
| train/                  |            |
|    approx_kl            | 0.03422854 |
|    clip_fraction        | 0.307      |
|    clip_range           | 0.2        |
|    entropy_loss         | 0.133      |
|    explained_variance   | 0.775      |
|    learning_rate        | 0.0003     |
|    loss                 | 1.12       |
|    n_updates            | 570        |
|    policy_gradient_loss | 0.00181    |
|    std                  | 0.253      |
|    value_loss           | 0.887      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 35.5        |
|    ep_rew_mean          | 22.1        |
|    success_rate         | 1           |
| time/                   |             |
|    fps                  | 1767        |
|    iterations           | 59          |
|    time_elapsed         | 546         |
|    total_timesteps      | 966656      |
| train/                  |             |
|    approx_kl            | 0.035056375 |
|    clip_fraction        | 0.305       |
|    clip_range           | 0.2         |
|    entropy_loss         | 0.106       |
|    explained_variance   | 0.812       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.157       |
|    n_updates            | 580         |
|    policy_gradient_loss | 0.00102     |
|    std                  | 0.255       |
|    value_loss           | 0.668       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 35.4       |
|    ep_rew_mean          | 21.7       |
|    success_rate         | 0.99       |
| time/                   |            |
|    fps                  | 1767       |
|    iterations           | 60         |
|    time_elapsed         | 556        |
|    total_timesteps      | 983040     |
| train/                  |            |
|    approx_kl            | 0.03323251 |
|    clip_fraction        | 0.32       |
|    clip_range           | 0.2        |
|    entropy_loss         | 0.0785     |
|    explained_variance   | 0.794      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.21       |
|    n_updates            | 590        |
|    policy_gradient_loss | 0.000712   |
|    std                  | 0.258      |
|    value_loss           | 0.466      |
----------------------------------------
[2026-05-06 14:17:38] HEARTBEAT steps=995600/1000000 percent= 99.56% rate=  1763.6 step/s eta=   0.04 min
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 35.3       |
|    ep_rew_mean          | 22.1       |
|    success_rate         | 1          |
| time/                   |            |
|    fps                  | 1767       |
|    iterations           | 61         |
|    time_elapsed         | 565        |
|    total_timesteps      | 999424     |
| train/                  |            |
|    approx_kl            | 0.04020052 |
|    clip_fraction        | 0.311      |
|    clip_range           | 0.2        |
|    entropy_loss         | 0.0734     |
|    explained_variance   | 0.78       |
|    learning_rate        | 0.0003     |
|    loss                 | 0.403      |
|    n_updates            | 600        |
|    policy_gradient_loss | -0.000582  |
|    std                  | 0.257      |
|    value_loss           | 0.578      |
----------------------------------------
[2026-05-06 14:17:45] CHECKPOINT_SAVED local_step=1000000 global_step=1000000 path=/root/workspace/uav-risk-rl/checkpoints/p1_three_seed/attention_full_distance_penalty_s1_step1000000.zip
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 35.4        |
|    ep_rew_mean          | 22.1        |
|    success_rate         | 1           |
| time/                   |             |
|    fps                  | 1766        |
|    iterations           | 62          |
|    time_elapsed         | 575         |
|    total_timesteps      | 1015808     |
| train/                  |             |
|    approx_kl            | 0.028955195 |
|    clip_fraction        | 0.278       |
|    clip_range           | 0.2         |
|    entropy_loss         | 0.0978      |
|    explained_variance   | 0.916       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.038       |
|    n_updates            | 610         |
|    policy_gradient_loss | 0.000129    |
|    std                  | 0.255       |
|    value_loss           | 0.214       |
-----------------------------------------
[2026-05-06 14:17:54] TRAIN_END elapsed=9.67 min local_steps=1015808 model_num_timesteps=1015808
[2026-05-06 14:17:54] SAVED model=/root/workspace/uav-risk-rl/checkpoints/p1_three_seed/attention_full_distance_penalty_s1_step1000000.zip approx_updates=62
