Using cpu device
Logging to /root/workspace/uav-risk-rl/checkpoints/env_v2_gpsi_heada_ppo_n3pf_stab_confirm_s2d_s0/tensorboard/PPO_1
[2026-05-17 06:42:56] N3FZ_TRAIN_START config=stab_s2d_gated total_steps=1500000 start_num_timesteps=0
---------------------------------
| rollout/           |          |
|    ep_rew_mean          | 26.3         |
|    success_rate         | 0.47         |
| time/                   |              |
|    fps                  | 219          |
|    iterations           | 105          |
|    time_elapsed         | 1956         |
|    total_timesteps      | 430080       |
| train/                  |              |
|    approx_kl            | 0.0153214615 |
|    clip_fraction        | 0.171        |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.01        |
|    explained_variance   | 0.572        |
|    learning_rate        | 0.0003       |
|    loss                 | 3.66         |
|    n_updates            | 1040         |
|    policy_gradient_loss | -0.00846     |
|    std                  | 0.937        |
|    value_loss           | 9.17         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 122         |
|    ep_rew_mean          | 25.6        |
|    success_rate         | 0.45        |
| time/                   |             |
|    fps                  | 219         |
|    iterations           | 106         |
|    time_elapsed         | 1974        |
|    total_timesteps      | 434176      |
| train/                  |             |
|    approx_kl            | 0.015982354 |
|    clip_fraction        | 0.138       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.02       |
|    explained_variance   | 0.574       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.91        |
|    n_updates            | 1050        |
|    policy_gradient_loss | -0.0102     |
|    std                  | 0.936       |
|    value_loss           | 9.19        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 122        |
|    ep_rew_mean          | 24.3       |
|    success_rate         | 0.38       |
| time/                   |            |
|    fps                  | 219        |
|    iterations           | 107        |
|    time_elapsed         | 1993       |
|    total_timesteps      | 438272     |
| train/                  |            |
|    approx_kl            | 0.01372768 |
|    clip_fraction        | 0.132      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.02      |
|    explained_variance   | 0.667      |
|    learning_rate        | 0.0003     |
|    loss                 | 2.05       |
|    n_updates            | 1060       |
|    policy_gradient_loss | -0.0096    |
|    std                  | 0.936      |
|    value_loss           | 6.46       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 125         |
|    ep_rew_mean          | 24.5        |
|    success_rate         | 0.37        |
| time/                   |             |
|    fps                  | 219         |
|    iterations           | 108         |
|    time_elapsed         | 2011        |
|    total_timesteps      | 442368      |
| train/                  |             |
|    approx_kl            | 0.018503586 |
|    clip_fraction        | 0.183       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.02       |
|    explained_variance   | 0.665       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.78        |
|    n_updates            | 1070        |
|    policy_gradient_loss | -0.00974    |
|    std                  | 0.935       |
|    value_loss           | 7.53        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 127         |
|    ep_rew_mean          | 23.8        |
|    success_rate         | 0.32        |
| time/                   |             |
|    fps                  | 219         |
|    iterations           | 109         |
|    time_elapsed         | 2030        |
|    total_timesteps      | 446464      |
| train/                  |             |
|    approx_kl            | 0.018120792 |
|    clip_fraction        | 0.168       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4          |
|    explained_variance   | 0.76        |
|    learning_rate        | 0.0003      |
|    loss                 | 2.95        |
|    n_updates            | 1080        |
|    policy_gradient_loss | -0.0108     |
|    std                  | 0.929       |
|    value_loss           | 6.01        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 129         |
|    ep_rew_mean          | 25.6        |
|    success_rate         | 0.38        |
| time/                   |             |
|    fps                  | 219         |
|    iterations           | 110         |
|    time_elapsed         | 2048        |
|    total_timesteps      | 450560      |
| train/                  |             |
|    approx_kl            | 0.014293827 |
|    clip_fraction        | 0.171       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4          |
|    explained_variance   | 0.748       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.88        |
|    n_updates            | 1090        |
|    policy_gradient_loss | -0.00583    |
|    std                  | 0.932       |
|    value_loss           | 5.7         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 131         |
|    ep_rew_mean          | 27.4        |
|    success_rate         | 0.45        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 111         |
|    time_elapsed         | 2066        |
|    total_timesteps      | 454656      |
| train/                  |             |
|    approx_kl            | 0.013918651 |
|    clip_fraction        | 0.136       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4          |
|    explained_variance   | 0.699       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.47        |
|    n_updates            | 1100        |
|    policy_gradient_loss | -0.00796    |
|    std                  | 0.927       |
|    value_loss           | 6.08        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 125         |
|    ep_rew_mean          | 27.9        |
|    success_rate         | 0.5         |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 112         |
|    time_elapsed         | 2084        |
|    total_timesteps      | 458752      |
| train/                  |             |
|    approx_kl            | 0.015242234 |
|    clip_fraction        | 0.149       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.98       |
|    explained_variance   | 0.765       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.18        |
|    n_updates            | 1110        |
|    policy_gradient_loss | -0.0124     |
|    std                  | 0.922       |
|    value_loss           | 4.43        |
-----------------------------------------
[2026-05-17 07:17:56] N3FZ_TRAIN_HEARTBEAT config=stab_s2d_gated steps=462080/1500000 percent= 30.81% rate=   220.0 step/s eta=  78.62 min recent_reward=25.210
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 122         |
|    ep_rew_mean          | 27.7        |
|    success_rate         | 0.5         |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 113         |
|    time_elapsed         | 2103        |
|    total_timesteps      | 462848      |
| train/                  |             |
|    approx_kl            | 0.024216779 |
|    clip_fraction        | 0.19        |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.98       |
|    explained_variance   | 0.566       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.77        |
|    n_updates            | 1120        |
|    policy_gradient_loss | -0.00868    |
|    std                  | 0.924       |
|    value_loss           | 8.45        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 119         |
|    ep_rew_mean          | 27.2        |
|    success_rate         | 0.49        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 114         |
|    time_elapsed         | 2122        |
|    total_timesteps      | 466944      |
| train/                  |             |
|    approx_kl            | 0.019397462 |
|    clip_fraction        | 0.173       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.98       |
|    explained_variance   | 0.538       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.14        |
|    n_updates            | 1130        |
|    policy_gradient_loss | -0.0054     |
|    std                  | 0.926       |
|    value_loss           | 7.95        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 123         |
|    ep_rew_mean          | 27.1        |
|    success_rate         | 0.46        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 115         |
|    time_elapsed         | 2140        |
|    total_timesteps      | 471040      |
| train/                  |             |
|    approx_kl            | 0.012303042 |
|    clip_fraction        | 0.127       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4          |
|    explained_variance   | 0.678       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.1         |
|    n_updates            | 1140        |
|    policy_gradient_loss | -0.0103     |
|    std                  | 0.933       |
|    value_loss           | 6.92        |
-----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 123       |
|    ep_rew_mean          | 25.8      |
|    success_rate         | 0.4       |
| time/                   |           |
|    fps                  | 220       |
|    iterations           | 116       |
|    time_elapsed         | 2158      |
|    total_timesteps      | 475136    |
| train/                  |           |
|    approx_kl            | 0.0137424 |
|    clip_fraction        | 0.13      |
|    clip_range           | 0.2       |
|    entropy_loss         | -4.03     |
|    explained_variance   | 0.728     |
|    learning_rate        | 0.0003    |
|    loss                 | 2.19      |
|    n_updates            | 1150      |
|    policy_gradient_loss | -0.0112   |
|    std                  | 0.945     |
|    value_loss           | 6.48      |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 123         |
|    ep_rew_mean          | 26.9        |
|    success_rate         | 0.45        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 117         |
|    time_elapsed         | 2176        |
|    total_timesteps      | 479232      |
| train/                  |             |
|    approx_kl            | 0.016404398 |
|    clip_fraction        | 0.134       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.06       |
|    explained_variance   | 0.744       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.16        |
|    n_updates            | 1160        |
|    policy_gradient_loss | -0.00248    |
|    std                  | 0.948       |
|    value_loss           | 5.79        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 118        |
|    ep_rew_mean          | 26.2       |
|    success_rate         | 0.45       |
| time/                   |            |
|    fps                  | 220        |
|    iterations           | 118        |
|    time_elapsed         | 2195       |
|    total_timesteps      | 483328     |
| train/                  |            |
|    approx_kl            | 0.01713548 |
|    clip_fraction        | 0.151      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.05      |
|    explained_variance   | 0.686      |
|    learning_rate        | 0.0003     |
|    loss                 | 2.44       |
|    n_updates            | 1170       |
|    policy_gradient_loss | -0.00702   |
|    std                  | 0.942      |
|    value_loss           | 6.73       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 119         |
|    ep_rew_mean          | 26.9        |
|    success_rate         | 0.49        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 119         |
|    time_elapsed         | 2213        |
|    total_timesteps      | 487424      |
| train/                  |             |
|    approx_kl            | 0.017625095 |
|    clip_fraction        | 0.18        |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.04       |
|    explained_variance   | 0.565       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.06        |
|    n_updates            | 1180        |
|    policy_gradient_loss | -0.00725    |
|    std                  | 0.944       |
|    value_loss           | 9.68        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 119         |
|    ep_rew_mean          | 26.7        |
|    success_rate         | 0.48        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 120         |
|    time_elapsed         | 2231        |
|    total_timesteps      | 491520      |
| train/                  |             |
|    approx_kl            | 0.011684785 |
|    clip_fraction        | 0.131       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.05       |
|    explained_variance   | 0.672       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.49        |
|    n_updates            | 1190        |
|    policy_gradient_loss | -0.0118     |
|    std                  | 0.942       |
|    value_loss           | 6.47        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 123        |
|    ep_rew_mean          | 27.5       |
|    success_rate         | 0.5        |
| time/                   |            |
|    fps                  | 220        |
|    iterations           | 121        |
|    time_elapsed         | 2249       |
|    total_timesteps      | 495616     |
| train/                  |            |
|    approx_kl            | 0.01435137 |
|    clip_fraction        | 0.161      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.05      |
|    explained_variance   | 0.656      |
|    learning_rate        | 0.0003     |
|    loss                 | 2.56       |
|    n_updates            | 1200       |
|    policy_gradient_loss | -0.0133    |
|    std                  | 0.946      |
|    value_loss           | 6.59       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 124         |
|    ep_rew_mean          | 28.1        |
|    success_rate         | 0.51        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 122         |
|    time_elapsed         | 2267        |
|    total_timesteps      | 499712      |
| train/                  |             |
|    approx_kl            | 0.019647114 |
|    clip_fraction        | 0.178       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.05       |
|    explained_variance   | 0.635       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.72        |
|    n_updates            | 1210        |
|    policy_gradient_loss | -0.00981    |
|    std                  | 0.944       |
|    value_loss           | 7.8         |
-----------------------------------------
[2026-05-17 07:20:47] N3FZ_CHECKPOINT_SAVED step=500000 path=checkpoints/env_v2_gpsi_heada_ppo_n3pf_stab_confirm_s2d_s0/checkpoint_500k.zip
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 124         |
|    ep_rew_mean          | 26.8        |
|    success_rate         | 0.46        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 123         |
|    time_elapsed         | 2286        |
|    total_timesteps      | 503808      |
| train/                  |             |
|    approx_kl            | 0.015870508 |
|    clip_fraction        | 0.157       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.05       |
|    explained_variance   | 0.683       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.52        |
|    n_updates            | 1220        |
|    policy_gradient_loss | -0.00535    |
|    std                  | 0.947       |
|    value_loss           | 5.15        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 126         |
|    ep_rew_mean          | 26.8        |
|    success_rate         | 0.44        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 124         |
|    time_elapsed         | 2305        |
|    total_timesteps      | 507904      |
| train/                  |             |
|    approx_kl            | 0.011589179 |
|    clip_fraction        | 0.135       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.06       |
|    explained_variance   | 0.715       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.2         |
|    n_updates            | 1230        |
|    policy_gradient_loss | -0.011      |
|    std                  | 0.95        |
|    value_loss           | 7.02        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 120        |
|    ep_rew_mean          | 24.5       |
|    success_rate         | 0.37       |
| time/                   |            |
|    fps                  | 220        |
|    iterations           | 125        |
|    time_elapsed         | 2324       |
|    total_timesteps      | 512000     |
| train/                  |            |
|    approx_kl            | 0.01392469 |
|    clip_fraction        | 0.144      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.07      |
|    explained_variance   | 0.742      |
|    learning_rate        | 0.0003     |
|    loss                 | 2.8        |
|    n_updates            | 1240       |
|    policy_gradient_loss | -0.00811   |
|    std                  | 0.953      |
|    value_loss           | 6.44       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 119        |
|    ep_rew_mean          | 24.3       |
|    success_rate         | 0.37       |
| time/                   |            |
|    fps                  | 220        |
|    iterations           | 126        |
|    time_elapsed         | 2343       |
|    total_timesteps      | 516096     |
| train/                  |            |
|    approx_kl            | 0.01305506 |
|    clip_fraction        | 0.127      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.07      |
|    explained_variance   | 0.68       |
|    learning_rate        | 0.0003     |
|    loss                 | 2.74       |
|    n_updates            | 1250       |
|    policy_gradient_loss | -0.00792   |
|    std                  | 0.946      |
|    value_loss           | 8.33       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 118         |
|    ep_rew_mean          | 23.5        |
|    success_rate         | 0.32        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 127         |
|    time_elapsed         | 2362        |
|    total_timesteps      | 520192      |
| train/                  |             |
|    approx_kl            | 0.016832154 |
|    clip_fraction        | 0.179       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.06       |
|    explained_variance   | 0.636       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.96        |
|    n_updates            | 1260        |
|    policy_gradient_loss | -0.00888    |
|    std                  | 0.947       |
|    value_loss           | 8.13        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 123          |
|    ep_rew_mean          | 23.9         |
|    success_rate         | 0.32         |
| time/                   |              |
|    fps                  | 220          |
|    iterations           | 128          |
|    time_elapsed         | 2381         |
|    total_timesteps      | 524288       |
| train/                  |              |
|    approx_kl            | 0.0117871165 |
|    clip_fraction        | 0.124        |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.06        |
|    explained_variance   | 0.792        |
|    learning_rate        | 0.0003       |
|    loss                 | 1.6          |
|    n_updates            | 1270         |
|    policy_gradient_loss | -0.0125      |
|    std                  | 0.951        |
|    value_loss           | 4.61         |
------------------------------------------
[2026-05-17 07:22:56] N3FZ_TRAIN_HEARTBEAT config=stab_s2d_gated steps=528348/1500000 percent= 35.22% rate=   220.1 step/s eta=  73.56 min recent_reward=24.219
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 122         |
|    ep_rew_mean          | 24.1        |
|    success_rate         | 0.33        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 129         |
|    time_elapsed         | 2400        |
|    total_timesteps      | 528384      |
| train/                  |             |
|    approx_kl            | 0.012884664 |
|    clip_fraction        | 0.127       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.07       |
|    explained_variance   | 0.787       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.34        |
|    n_updates            | 1280        |
|    policy_gradient_loss | -0.00922    |
|    std                  | 0.952       |
|    value_loss           | 5.88        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 125         |
|    ep_rew_mean          | 25.8        |
|    success_rate         | 0.43        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 130         |
|    time_elapsed         | 2418        |
|    total_timesteps      | 532480      |
| train/                  |             |
|    approx_kl            | 0.020967212 |
|    clip_fraction        | 0.194       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.07       |
|    explained_variance   | 0.691       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.11        |
|    n_updates            | 1290        |
|    policy_gradient_loss | -0.00991    |
|    std                  | 0.951       |
|    value_loss           | 6.91        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 124        |
|    ep_rew_mean          | 26.5       |
|    success_rate         | 0.47       |
| time/                   |            |
|    fps                  | 220        |
|    iterations           | 131        |
|    time_elapsed         | 2438       |
|    total_timesteps      | 536576     |
| train/                  |            |
|    approx_kl            | 0.01662442 |
|    clip_fraction        | 0.165      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.06      |
|    explained_variance   | 0.683      |
|    learning_rate        | 0.0003     |
|    loss                 | 2.36       |
|    n_updates            | 1300       |
|    policy_gradient_loss | -0.00958   |
|    std                  | 0.952      |
|    value_loss           | 6.12       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | 26.3        |
|    success_rate         | 0.48        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 132         |
|    time_elapsed         | 2457        |
|    total_timesteps      | 540672      |
| train/                  |             |
|    approx_kl            | 0.014460739 |
|    clip_fraction        | 0.141       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.07       |
|    explained_variance   | 0.653       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.72        |
|    n_updates            | 1310        |
|    policy_gradient_loss | -0.0102     |
|    std                  | 0.955       |
|    value_loss           | 6.76        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 116        |
|    ep_rew_mean          | 26.1       |
|    success_rate         | 0.46       |
| time/                   |            |
|    fps                  | 219        |
|    iterations           | 133        |
|    time_elapsed         | 2476       |
|    total_timesteps      | 544768     |
| train/                  |            |
|    approx_kl            | 0.01931167 |
|    clip_fraction        | 0.173      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.07      |
|    explained_variance   | 0.516      |
|    learning_rate        | 0.0003     |
|    loss                 | 3.64       |
|    n_updates            | 1320       |
|    policy_gradient_loss | -0.0084    |
|    std                  | 0.956      |
|    value_loss           | 10.1       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 115         |
|    ep_rew_mean          | 25.9        |
|    success_rate         | 0.44        |
| time/                   |             |
|    fps                  | 219         |
|    iterations           | 134         |
|    time_elapsed         | 2496        |
|    total_timesteps      | 548864      |
| train/                  |             |
|    approx_kl            | 0.017440626 |
|    clip_fraction        | 0.174       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.07       |
|    explained_variance   | 0.541       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.67        |
|    n_updates            | 1330        |
|    policy_gradient_loss | -0.0103     |
|    std                  | 0.954       |
|    value_loss           | 8.37        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 120        |
|    ep_rew_mean          | 27.1       |
|    success_rate         | 0.46       |
| time/                   |            |
|    fps                  | 219        |
|    iterations           | 135        |
|    time_elapsed         | 2515       |
|    total_timesteps      | 552960     |
| train/                  |            |
|    approx_kl            | 0.01642336 |
|    clip_fraction        | 0.183      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.07      |
|    explained_variance   | 0.626      |
|    learning_rate        | 0.0003     |
|    loss                 | 2.72       |
|    n_updates            | 1340       |
|    policy_gradient_loss | -0.00877   |
|    std                  | 0.956      |
|    value_loss           | 7.02       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 121         |
|    ep_rew_mean          | 27.7        |
|    success_rate         | 0.47        |
| time/                   |             |
|    fps                  | 219         |
|    iterations           | 136         |
|    time_elapsed         | 2534        |
|    total_timesteps      | 557056      |
| train/                  |             |
|    approx_kl            | 0.017199289 |
|    clip_fraction        | 0.151       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.08       |
|    explained_variance   | 0.649       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.58        |
|    n_updates            | 1350        |
|    policy_gradient_loss | -0.00491    |
|    std                  | 0.959       |
|    value_loss           | 6.6         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | 27.3        |
|    success_rate         | 0.45        |
| time/                   |             |
|    fps                  | 219         |
|    iterations           | 137         |
|    time_elapsed         | 2553        |
|    total_timesteps      | 561152      |
| train/                  |             |
|    approx_kl            | 0.017113937 |
|    clip_fraction        | 0.152       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.09       |
|    explained_variance   | 0.666       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.1         |
|    n_updates            | 1360        |
|    policy_gradient_loss | -0.00435    |
|    std                  | 0.961       |
|    value_loss           | 6.13        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 117          |
|    ep_rew_mean          | 26.2         |
|    success_rate         | 0.41         |
| time/                   |              |
|    fps                  | 219          |
|    iterations           | 138          |
|    time_elapsed         | 2573         |
|    total_timesteps      | 565248       |
| train/                  |              |
|    approx_kl            | 0.0143434815 |
|    clip_fraction        | 0.168        |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.08        |
|    explained_variance   | 0.666        |
|    learning_rate        | 0.0003       |
|    loss                 | 3.14         |
|    n_updates            | 1370         |
|    policy_gradient_loss | -0.0108      |
|    std                  | 0.959        |
|    value_loss           | 7.45         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 118         |
|    ep_rew_mean          | 25.2        |
|    success_rate         | 0.36        |
| time/                   |             |
|    fps                  | 219         |
|    iterations           | 139         |
|    time_elapsed         | 2592        |
|    total_timesteps      | 569344      |
| train/                  |             |
|    approx_kl            | 0.016246464 |
|    clip_fraction        | 0.143       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.09       |
|    explained_variance   | 0.678       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.14        |
|    n_updates            | 1380        |
|    policy_gradient_loss | -0.00773    |
|    std                  | 0.964       |
|    value_loss           | 7.43        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 116         |
|    ep_rew_mean          | 24.8        |
|    success_rate         | 0.34        |
| time/                   |             |
|    fps                  | 219         |
|    iterations           | 140         |
|    time_elapsed         | 2611        |
|    total_timesteps      | 573440      |
| train/                  |             |
|    approx_kl            | 0.018922184 |
|    clip_fraction        | 0.155       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.11       |
|    explained_variance   | 0.767       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.29        |
|    n_updates            | 1390        |
|    policy_gradient_loss | -0.0111     |
|    std                  | 0.973       |
|    value_loss           | 4.27        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 116         |
|    ep_rew_mean          | 25.1        |
|    success_rate         | 0.36        |
| time/                   |             |
|    fps                  | 219         |
|    iterations           | 141         |
|    time_elapsed         | 2630        |
|    total_timesteps      | 577536      |
| train/                  |             |
|    approx_kl            | 0.016693708 |
|    clip_fraction        | 0.169       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.13       |
|    explained_variance   | 0.768       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.5         |
|    n_updates            | 1400        |
|    policy_gradient_loss | -0.00432    |
|    std                  | 0.976       |
|    value_loss           | 6.19        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 113         |
|    ep_rew_mean          | 25.1        |
|    success_rate         | 0.39        |
| time/                   |             |
|    fps                  | 219         |
|    iterations           | 142         |
|    time_elapsed         | 2650        |
|    total_timesteps      | 581632      |
| train/                  |             |
|    approx_kl            | 0.020383792 |
|    clip_fraction        | 0.179       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.13       |
|    explained_variance   | 0.639       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.74        |
|    n_updates            | 1410        |
|    policy_gradient_loss | -0.00575    |
|    std                  | 0.974       |
|    value_loss           | 8.16        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 116         |
|    ep_rew_mean          | 26.8        |
|    success_rate         | 0.46        |
| time/                   |             |
|    fps                  | 219         |
|    iterations           | 143         |
|    time_elapsed         | 2669        |
|    total_timesteps      | 585728      |
| train/                  |             |
|    approx_kl            | 0.014009992 |
|    clip_fraction        | 0.134       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.12       |
|    explained_variance   | 0.717       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.19        |
|    n_updates            | 1420        |
|    policy_gradient_loss | -0.0086     |
|    std                  | 0.969       |
|    value_loss           | 6.03        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 120        |
|    ep_rew_mean          | 27.4       |
|    success_rate         | 0.46       |
| time/                   |            |
|    fps                  | 219        |
|    iterations           | 144        |
|    time_elapsed         | 2688       |
|    total_timesteps      | 589824     |
| train/                  |            |
|    approx_kl            | 0.01563257 |
|    clip_fraction        | 0.148      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.12      |
|    explained_variance   | 0.64       |
|    learning_rate        | 0.0003     |
|    loss                 | 2.36       |
|    n_updates            | 1430       |
|    policy_gradient_loss | -0.00949   |
|    std                  | 0.971      |
|    value_loss           | 6.68       |
----------------------------------------
[2026-05-17 07:27:56] N3FZ_TRAIN_HEARTBEAT config=stab_s2d_gated steps=592068/1500000 percent= 39.47% rate=   219.3 step/s eta=  69.01 min recent_reward=28.456
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 121         |
|    ep_rew_mean          | 27.9        |
|    success_rate         | 0.47        |
| time/                   |             |
|    fps                  | 219         |
|    iterations           | 145         |
|    time_elapsed         | 2706        |
|    total_timesteps      | 593920      |
| train/                  |             |
|    approx_kl            | 0.012589615 |
|    clip_fraction        | 0.131       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.12       |
|    explained_variance   | 0.732       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.18        |
|    n_updates            | 1440        |
|    policy_gradient_loss | -0.0119     |
|    std                  | 0.974       |
|    value_loss           | 5.28        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 121         |
|    ep_rew_mean          | 29          |
|    success_rate         | 0.52        |
| time/                   |             |
|    fps                  | 219         |
