Using cpu device
Logging to /root/workspace/uav-risk-rl/checkpoints/env_v2_gpsi_heada_ppo_n3pf_stab_confirm_s2d_s1/tensorboard/PPO_1
[2026-05-17 06:42:56] N3FZ_TRAIN_START config=stab_s2d_gated total_steps=1500000 start_num_timesteps=0
---------------------------------
| rollout/           |          |
|    explained_variance   | 0.629       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.93        |
|    n_updates            | 560         |
|    policy_gradient_loss | -0.000128   |
|    std                  | 0.89        |
|    value_loss           | 8.38        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 129         |
|    ep_rew_mean          | 25.8        |
|    success_rate         | 0.44        |
| time/                   |             |
|    fps                  | 222         |
|    iterations           | 58          |
|    time_elapsed         | 1068        |
|    total_timesteps      | 237568      |
| train/                  |             |
|    approx_kl            | 0.023510547 |
|    clip_fraction        | 0.165       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.89       |
|    explained_variance   | 0.649       |
|    learning_rate        | 0.0003      |
|    loss                 | 3           |
|    n_updates            | 570         |
|    policy_gradient_loss | -0.00664    |
|    std                  | 0.891       |
|    value_loss           | 6.9         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 135         |
|    ep_rew_mean          | 26.3        |
|    success_rate         | 0.44        |
| time/                   |             |
|    fps                  | 222         |
|    iterations           | 59          |
|    time_elapsed         | 1086        |
|    total_timesteps      | 241664      |
| train/                  |             |
|    approx_kl            | 0.018800844 |
|    clip_fraction        | 0.147       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.9        |
|    explained_variance   | 0.74        |
|    learning_rate        | 0.0003      |
|    loss                 | 2.48        |
|    n_updates            | 580         |
|    policy_gradient_loss | -0.00215    |
|    std                  | 0.897       |
|    value_loss           | 6.07        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 135         |
|    ep_rew_mean          | 27.2        |
|    success_rate         | 0.48        |
| time/                   |             |
|    fps                  | 222         |
|    iterations           | 60          |
|    time_elapsed         | 1104        |
|    total_timesteps      | 245760      |
| train/                  |             |
|    approx_kl            | 0.017071493 |
|    clip_fraction        | 0.157       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.91       |
|    explained_variance   | 0.745       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.13        |
|    n_updates            | 590         |
|    policy_gradient_loss | -0.0065     |
|    std                  | 0.891       |
|    value_loss           | 4.28        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 131         |
|    ep_rew_mean          | 26.7        |
|    success_rate         | 0.46        |
| time/                   |             |
|    fps                  | 222         |
|    iterations           | 61          |
|    time_elapsed         | 1122        |
|    total_timesteps      | 249856      |
| train/                  |             |
|    approx_kl            | 0.023284283 |
|    clip_fraction        | 0.189       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.89       |
|    explained_variance   | 0.744       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.36        |
|    n_updates            | 600         |
|    policy_gradient_loss | -0.00112    |
|    std                  | 0.892       |
|    value_loss           | 5.66        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 129         |
|    ep_rew_mean          | 27          |
|    success_rate         | 0.48        |
| time/                   |             |
|    fps                  | 222         |
|    iterations           | 62          |
|    time_elapsed         | 1141        |
|    total_timesteps      | 253952      |
| train/                  |             |
|    approx_kl            | 0.021458548 |
|    clip_fraction        | 0.183       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.89       |
|    explained_variance   | 0.685       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.65        |
|    n_updates            | 610         |
|    policy_gradient_loss | -0.00661    |
|    std                  | 0.889       |
|    value_loss           | 7.17        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 129        |
|    ep_rew_mean          | 26.6       |
|    success_rate         | 0.47       |
| time/                   |            |
|    fps                  | 222        |
|    iterations           | 63         |
|    time_elapsed         | 1159       |
|    total_timesteps      | 258048     |
| train/                  |            |
|    approx_kl            | 0.02035227 |
|    clip_fraction        | 0.17       |
|    clip_range           | 0.2        |
|    entropy_loss         | -3.88      |
|    explained_variance   | 0.62       |
|    learning_rate        | 0.0003     |
|    loss                 | 3.32       |
|    n_updates            | 620        |
|    policy_gradient_loss | -0.00814   |
|    std                  | 0.889      |
|    value_loss           | 8.2        |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 129         |
|    ep_rew_mean          | 27          |
|    success_rate         | 0.49        |
| time/                   |             |
|    fps                  | 222         |
|    iterations           | 64          |
|    time_elapsed         | 1178        |
|    total_timesteps      | 262144      |
| train/                  |             |
|    approx_kl            | 0.022684716 |
|    clip_fraction        | 0.162       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.88       |
|    explained_variance   | 0.605       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.84        |
|    n_updates            | 630         |
|    policy_gradient_loss | -0.00581    |
|    std                  | 0.886       |
|    value_loss           | 7.26        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 122         |
|    ep_rew_mean          | 26.2        |
|    success_rate         | 0.48        |
| time/                   |             |
|    fps                  | 222         |
|    iterations           | 65          |
|    time_elapsed         | 1196        |
|    total_timesteps      | 266240      |
| train/                  |             |
|    approx_kl            | 0.031171493 |
|    clip_fraction        | 0.221       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.87       |
|    explained_variance   | 0.624       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.59        |
|    n_updates            | 640         |
|    policy_gradient_loss | 0.00269     |
|    std                  | 0.887       |
|    value_loss           | 7.52        |
-----------------------------------------
[2026-05-17 07:02:56] N3FZ_TRAIN_HEARTBEAT config=stab_s2d_gated steps=266356/1500000 percent= 17.76% rate=   222.0 step/s eta=  92.63 min recent_reward=25.981
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 115         |
|    ep_rew_mean          | 24.1        |
|    success_rate         | 0.42        |
| time/                   |             |
|    fps                  | 222         |
|    iterations           | 66          |
|    time_elapsed         | 1214        |
|    total_timesteps      | 270336      |
| train/                  |             |
|    approx_kl            | 0.017688794 |
|    clip_fraction        | 0.181       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.88       |
|    explained_variance   | 0.564       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.25        |
|    n_updates            | 650         |
|    policy_gradient_loss | -0.00319    |
|    std                  | 0.887       |
|    value_loss           | 9.14        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 115         |
|    ep_rew_mean          | 25.8        |
|    success_rate         | 0.48        |
| time/                   |             |
|    fps                  | 222         |
|    iterations           | 67          |
|    time_elapsed         | 1233        |
|    total_timesteps      | 274432      |
| train/                  |             |
|    approx_kl            | 0.044687636 |
|    clip_fraction        | 0.25        |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.87       |
|    explained_variance   | 0.499       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.84        |
|    n_updates            | 660         |
|    policy_gradient_loss | 0.00616     |
|    std                  | 0.884       |
|    value_loss           | 10.6        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 118         |
|    ep_rew_mean          | 25.9        |
|    success_rate         | 0.47        |
| time/                   |             |
|    fps                  | 222         |
|    iterations           | 68          |
|    time_elapsed         | 1252        |
|    total_timesteps      | 278528      |
| train/                  |             |
|    approx_kl            | 0.016164325 |
|    clip_fraction        | 0.142       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.87       |
|    explained_variance   | 0.574       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.55        |
|    n_updates            | 670         |
|    policy_gradient_loss | -0.0014     |
|    std                  | 0.885       |
|    value_loss           | 7.5         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 121         |
|    ep_rew_mean          | 27.5        |
|    success_rate         | 0.51        |
| time/                   |             |
|    fps                  | 222         |
|    iterations           | 69          |
|    time_elapsed         | 1270        |
|    total_timesteps      | 282624      |
| train/                  |             |
|    approx_kl            | 0.022808813 |
|    clip_fraction        | 0.193       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.86       |
|    explained_variance   | 0.541       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.36        |
|    n_updates            | 680         |
|    policy_gradient_loss | -0.00798    |
|    std                  | 0.878       |
|    value_loss           | 8.3         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | 25.8        |
|    success_rate         | 0.43        |
| time/                   |             |
|    fps                  | 222         |
|    iterations           | 70          |
|    time_elapsed         | 1289        |
|    total_timesteps      | 286720      |
| train/                  |             |
|    approx_kl            | 0.013605073 |
|    clip_fraction        | 0.149       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.84       |
|    explained_variance   | 0.643       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.32        |
|    n_updates            | 690         |
|    policy_gradient_loss | -0.00924    |
|    std                  | 0.877       |
|    value_loss           | 7.16        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 115         |
|    ep_rew_mean          | 24.7        |
|    success_rate         | 0.39        |
| time/                   |             |
|    fps                  | 222         |
|    iterations           | 71          |
|    time_elapsed         | 1307        |
|    total_timesteps      | 290816      |
| train/                  |             |
|    approx_kl            | 0.014339268 |
|    clip_fraction        | 0.129       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.83       |
|    explained_variance   | 0.653       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.93        |
|    n_updates            | 700         |
|    policy_gradient_loss | -0.00583    |
|    std                  | 0.872       |
|    value_loss           | 8.46        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 114         |
|    ep_rew_mean          | 25.3        |
|    success_rate         | 0.43        |
| time/                   |             |
|    fps                  | 222         |
|    iterations           | 72          |
|    time_elapsed         | 1326        |
|    total_timesteps      | 294912      |
| train/                  |             |
|    approx_kl            | 0.026345624 |
|    clip_fraction        | 0.18        |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.82       |
|    explained_variance   | 0.581       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.79        |
|    n_updates            | 710         |
|    policy_gradient_loss | -0.000472   |
|    std                  | 0.871       |
|    value_loss           | 9.64        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 113         |
|    ep_rew_mean          | 25.9        |
|    success_rate         | 0.46        |
| time/                   |             |
|    fps                  | 222         |
|    iterations           | 73          |
|    time_elapsed         | 1345        |
|    total_timesteps      | 299008      |
| train/                  |             |
|    approx_kl            | 0.014517844 |
|    clip_fraction        | 0.135       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.83       |
|    explained_variance   | 0.669       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.88        |
|    n_updates            | 720         |
|    policy_gradient_loss | -0.00816    |
|    std                  | 0.874       |
|    value_loss           | 8.39        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 118         |
|    ep_rew_mean          | 25.9        |
|    success_rate         | 0.45        |
| time/                   |             |
|    fps                  | 222         |
|    iterations           | 74          |
|    time_elapsed         | 1364        |
|    total_timesteps      | 303104      |
| train/                  |             |
|    approx_kl            | 0.015010587 |
|    clip_fraction        | 0.166       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.83       |
|    explained_variance   | 0.612       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.2         |
|    n_updates            | 730         |
|    policy_gradient_loss | -0.00839    |
|    std                  | 0.874       |
|    value_loss           | 8.12        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 121         |
|    ep_rew_mean          | 27.2        |
|    success_rate         | 0.5         |
| time/                   |             |
|    fps                  | 222         |
|    iterations           | 75          |
|    time_elapsed         | 1383        |
|    total_timesteps      | 307200      |
| train/                  |             |
|    approx_kl            | 0.019887358 |
|    clip_fraction        | 0.162       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.84       |
|    explained_variance   | 0.612       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.68        |
|    n_updates            | 740         |
|    policy_gradient_loss | -0.00492    |
|    std                  | 0.876       |
|    value_loss           | 8.4         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 119         |
|    ep_rew_mean          | 28.2        |
|    success_rate         | 0.54        |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 76          |
|    time_elapsed         | 1402        |
|    total_timesteps      | 311296      |
| train/                  |             |
|    approx_kl            | 0.013854314 |
|    clip_fraction        | 0.132       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.84       |
|    explained_variance   | 0.695       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.64        |
|    n_updates            | 750         |
|    policy_gradient_loss | -0.00392    |
|    std                  | 0.876       |
|    value_loss           | 5.6         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 117         |
|    ep_rew_mean          | 27.4        |
|    success_rate         | 0.51        |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 77          |
|    time_elapsed         | 1420        |
|    total_timesteps      | 315392      |
| train/                  |             |
|    approx_kl            | 0.017112443 |
|    clip_fraction        | 0.173       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.85       |
|    explained_variance   | 0.508       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.01        |
|    n_updates            | 760         |
|    policy_gradient_loss | -0.00792    |
|    std                  | 0.884       |
|    value_loss           | 8.35        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 113         |
|    ep_rew_mean          | 25.5        |
|    success_rate         | 0.45        |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 78          |
|    time_elapsed         | 1439        |
|    total_timesteps      | 319488      |
| train/                  |             |
|    approx_kl            | 0.019574136 |
|    clip_fraction        | 0.162       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.87       |
|    explained_variance   | 0.587       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.5         |
|    n_updates            | 770         |
|    policy_gradient_loss | -0.00767    |
|    std                  | 0.889       |
|    value_loss           | 9.43        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 114         |
|    ep_rew_mean          | 25.3        |
|    success_rate         | 0.46        |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 79          |
|    time_elapsed         | 1458        |
|    total_timesteps      | 323584      |
| train/                  |             |
|    approx_kl            | 0.021099135 |
|    clip_fraction        | 0.145       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.88       |
|    explained_variance   | 0.556       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.06        |
|    n_updates            | 780         |
|    policy_gradient_loss | -0.00274    |
|    std                  | 0.886       |
|    value_loss           | 9.85        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 116        |
|    ep_rew_mean          | 26.1       |
|    success_rate         | 0.47       |
| time/                   |            |
|    fps                  | 221        |
|    iterations           | 80         |
|    time_elapsed         | 1478       |
|    total_timesteps      | 327680     |
| train/                  |            |
|    approx_kl            | 0.01844998 |
|    clip_fraction        | 0.147      |
|    clip_range           | 0.2        |
|    entropy_loss         | -3.86      |
|    explained_variance   | 0.557      |
|    learning_rate        | 0.0003     |
|    loss                 | 4.02       |
|    n_updates            | 790        |
|    policy_gradient_loss | -0.00631   |
|    std                  | 0.881      |
|    value_loss           | 9.64       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 124         |
|    ep_rew_mean          | 27.6        |
|    success_rate         | 0.51        |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 81          |
|    time_elapsed         | 1497        |
|    total_timesteps      | 331776      |
| train/                  |             |
|    approx_kl            | 0.014877636 |
|    clip_fraction        | 0.154       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.86       |
|    explained_variance   | 0.647       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.11        |
|    n_updates            | 800         |
|    policy_gradient_loss | -0.00606    |
|    std                  | 0.885       |
|    value_loss           | 6.24        |
-----------------------------------------
[2026-05-17 07:07:56] N3FZ_TRAIN_HEARTBEAT config=stab_s2d_gated steps=331816/1500000 percent= 22.12% rate=   221.2 step/s eta=  88.02 min recent_reward=28.654
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 125         |
|    ep_rew_mean          | 27.2        |
|    success_rate         | 0.49        |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 82          |
|    time_elapsed         | 1515        |
|    total_timesteps      | 335872      |
| train/                  |             |
|    approx_kl            | 0.017386261 |
|    clip_fraction        | 0.157       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.86       |
|    explained_variance   | 0.664       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.11        |
|    n_updates            | 810         |
|    policy_gradient_loss | -0.00958    |
|    std                  | 0.885       |
|    value_loss           | 7.13        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 130         |
|    ep_rew_mean          | 27.8        |
|    success_rate         | 0.5         |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 83          |
|    time_elapsed         | 1534        |
|    total_timesteps      | 339968      |
| train/                  |             |
|    approx_kl            | 0.013979001 |
|    clip_fraction        | 0.151       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.85       |
|    explained_variance   | 0.671       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.89        |
|    n_updates            | 820         |
|    policy_gradient_loss | -0.00651    |
|    std                  | 0.875       |
|    value_loss           | 7.81        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 130         |
|    ep_rew_mean          | 29.5        |
|    success_rate         | 0.59        |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 84          |
|    time_elapsed         | 1553        |
|    total_timesteps      | 344064      |
| train/                  |             |
|    approx_kl            | 0.019320263 |
|    clip_fraction        | 0.166       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.84       |
|    explained_variance   | 0.679       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.15        |
|    n_updates            | 830         |
|    policy_gradient_loss | -0.00408    |
|    std                  | 0.878       |
|    value_loss           | 5.65        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 130         |
|    ep_rew_mean          | 30.8        |
|    success_rate         | 0.64        |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 85          |
|    time_elapsed         | 1571        |
|    total_timesteps      | 348160      |
| train/                  |             |
|    approx_kl            | 0.017508425 |
|    clip_fraction        | 0.187       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.84       |
|    explained_variance   | 0.748       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.58        |
|    n_updates            | 840         |
|    policy_gradient_loss | -0.00512    |
|    std                  | 0.881       |
|    value_loss           | 4.09        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 125         |
|    ep_rew_mean          | 29.3        |
|    success_rate         | 0.59        |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 86          |
|    time_elapsed         | 1590        |
|    total_timesteps      | 352256      |
| train/                  |             |
|    approx_kl            | 0.022500906 |
|    clip_fraction        | 0.185       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.84       |
|    explained_variance   | 0.609       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.24        |
|    n_updates            | 850         |
|    policy_gradient_loss | -0.00325    |
|    std                  | 0.878       |
|    value_loss           | 7.53        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 117         |
|    ep_rew_mean          | 26          |
|    success_rate         | 0.47        |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 87          |
|    time_elapsed         | 1608        |
|    total_timesteps      | 356352      |
| train/                  |             |
|    approx_kl            | 0.016829396 |
|    clip_fraction        | 0.142       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.83       |
|    explained_variance   | 0.569       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.99        |
|    n_updates            | 860         |
|    policy_gradient_loss | -0.00428    |
|    std                  | 0.876       |
|    value_loss           | 8.85        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 117        |
|    ep_rew_mean          | 26.5       |
|    success_rate         | 0.48       |
| time/                   |            |
|    fps                  | 221        |
|    iterations           | 88         |
|    time_elapsed         | 1626       |
|    total_timesteps      | 360448     |
| train/                  |            |
|    approx_kl            | 0.02514496 |
|    clip_fraction        | 0.204      |
|    clip_range           | 0.2        |
|    entropy_loss         | -3.83      |
|    explained_variance   | 0.608      |
|    learning_rate        | 0.0003     |
|    loss                 | 3.6        |
|    n_updates            | 870        |
|    policy_gradient_loss | 0.00318    |
|    std                  | 0.873      |
|    value_loss           | 8.44       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 119         |
|    ep_rew_mean          | 27.1        |
|    success_rate         | 0.5         |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 89          |
|    time_elapsed         | 1644        |
|    total_timesteps      | 364544      |
| train/                  |             |
|    approx_kl            | 0.029712476 |
|    clip_fraction        | 0.18        |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.81       |
|    explained_variance   | 0.563       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.13        |
|    n_updates            | 880         |
|    policy_gradient_loss | -0.00514    |
|    std                  | 0.87        |
|    value_loss           | 7.74        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 122         |
|    ep_rew_mean          | 29.5        |
|    success_rate         | 0.59        |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 90          |
|    time_elapsed         | 1662        |
|    total_timesteps      | 368640      |
| train/                  |             |
|    approx_kl            | 0.013669823 |
|    clip_fraction        | 0.147       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.81       |
|    explained_variance   | 0.671       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.89        |
|    n_updates            | 890         |
|    policy_gradient_loss | -0.00743    |
|    std                  | 0.871       |
|    value_loss           | 6.9         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 121         |
|    ep_rew_mean          | 29.8        |
|    success_rate         | 0.62        |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 91          |
|    time_elapsed         | 1681        |
|    total_timesteps      | 372736      |
| train/                  |             |
|    approx_kl            | 0.019400932 |
|    clip_fraction        | 0.163       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.81       |
|    explained_variance   | 0.497       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.11        |
|    n_updates            | 900         |
|    policy_gradient_loss | -0.00915    |
|    std                  | 0.864       |
|    value_loss           | 7.59        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 123         |
|    ep_rew_mean          | 30.3        |
|    success_rate         | 0.63        |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 92          |
|    time_elapsed         | 1699        |
|    total_timesteps      | 376832      |
| train/                  |             |
|    approx_kl            | 0.018651152 |
|    clip_fraction        | 0.17        |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.8        |
|    explained_variance   | 0.55        |
|    learning_rate        | 0.0003      |
|    loss                 | 2.82        |
|    n_updates            | 910         |
|    policy_gradient_loss | -0.00593    |
|    std                  | 0.869       |
|    value_loss           | 7.13        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 128         |
|    ep_rew_mean          | 31.2        |
|    success_rate         | 0.64        |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 93          |
|    time_elapsed         | 1717        |
|    total_timesteps      | 380928      |
| train/                  |             |
|    approx_kl            | 0.017487727 |
|    clip_fraction        | 0.173       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.8        |
|    explained_variance   | 0.633       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.64        |
|    n_updates            | 920         |
|    policy_gradient_loss | -0.00772    |
|    std                  | 0.867       |
|    value_loss           | 6.13        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 129         |
|    ep_rew_mean          | 30.3        |
|    success_rate         | 0.59        |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 94          |
|    time_elapsed         | 1736        |
|    total_timesteps      | 385024      |
| train/                  |             |
|    approx_kl            | 0.018583674 |
|    clip_fraction        | 0.201       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.82       |
|    explained_variance   | 0.628       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.64        |
|    n_updates            | 930         |
|    policy_gradient_loss | -0.00687    |
|    std                  | 0.879       |
|    value_loss           | 4.53        |
-----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 126       |
|    ep_rew_mean          | 30.5      |
|    success_rate         | 0.59      |
| time/                   |           |
|    fps                  | 221       |
|    iterations           | 95        |
|    time_elapsed         | 1754      |
|    total_timesteps      | 389120    |
| train/                  |           |
|    approx_kl            | 0.0221272 |
|    clip_fraction        | 0.178     |
|    clip_range           | 0.2       |
|    entropy_loss         | -3.85     |
|    explained_variance   | 0.634     |
|    learning_rate        | 0.0003    |
|    loss                 | 2.09      |
|    n_updates            | 940       |
|    policy_gradient_loss | -0.00847  |
|    std                  | 0.88      |
|    value_loss           | 5.73      |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 119         |
|    ep_rew_mean          | 28.9        |
|    success_rate         | 0.52        |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 96          |
|    time_elapsed         | 1773        |
|    total_timesteps      | 393216      |
| train/                  |             |
|    approx_kl            | 0.017573342 |
|    clip_fraction        | 0.156       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.86       |
|    explained_variance   | 0.675       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.68        |
|    n_updates            | 950         |
|    policy_gradient_loss | -0.005      |
|    std                  | 0.884       |
|    value_loss           | 6.26        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | 29.8        |
|    success_rate         | 0.57        |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 97          |
|    time_elapsed         | 1791        |
|    total_timesteps      | 397312      |
| train/                  |             |
|    approx_kl            | 0.021294862 |
|    clip_fraction        | 0.172       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.87       |
|    explained_variance   | 0.658       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.19        |
|    n_updates            | 960         |
|    policy_gradient_loss | -0.00865    |
|    std                  | 0.885       |
|    value_loss           | 7.56        |
-----------------------------------------
[2026-05-17 07:12:56] N3FZ_TRAIN_HEARTBEAT config=stab_s2d_gated steps=398952/1500000 percent= 26.60% rate=   221.6 step/s eta=  82.80 min recent_reward=29.427
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 118         |
|    ep_rew_mean          | 29          |
|    success_rate         | 0.54        |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 98          |
|    time_elapsed         | 1809        |
|    total_timesteps      | 401408      |
| train/                  |             |
|    approx_kl            | 0.021244371 |
|    clip_fraction        | 0.173       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.86       |
|    explained_variance   | 0.657       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.51        |
|    n_updates            | 970         |
|    policy_gradient_loss | -0.000971   |
|    std                  | 0.883       |
|    value_loss           | 6.25        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | 29.4        |
