[2026-05-08 09:30:15] CONFIG agg=attention seed=0 total_steps=750000 n_envs=16 device=cpu scenario=train_mixed_modes_v2 use_rbar=False rbar_floor=0.0 hidden_dim=64 r_gate=5.0 lambda_ewma=0.1 sigma_min=0.05 run_name=risk_beta2 method=attention_full_risk_penalty_beta2 resume_from=none resume_global_step=0 use_safety_cost=True cost_type=risk_sum fallback_penalty=True beta_cost=2.0 use_risk_bias=False lambda_bias=0.2
FALLBACK: cost-penalty, not PPO-Lagrangian.
Using cpu device
Logging to /root/workspace/uav-risk-rl/runs/pre_ppo_priority/p0_5_beta_sweep/risk_beta2_s0/PPO_1
[2026-05-08 09:30:17] TRAIN_START total_steps=750000 start_num_timesteps=0
---------------------------------
| rollout/           |          |
|    fps                  | 1693        |
|    iterations           | 39          |
|    time_elapsed         | 377         |
|    total_timesteps      | 638976      |
| train/                  |             |
|    approx_kl            | 0.028301107 |
|    clip_fraction        | 0.289       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.16       |
|    explained_variance   | 0.86        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0287      |
|    n_updates            | 380         |
|    policy_gradient_loss | -0.003      |
|    std                  | 0.354       |
|    value_loss           | 0.2         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 39.3        |
|    ep_rew_mean          | 21.2        |
|    success_rate         | 1           |
| time/                   |             |
|    fps                  | 1692        |
|    iterations           | 40          |
|    time_elapsed         | 387         |
|    total_timesteps      | 655360      |
| train/                  |             |
|    approx_kl            | 0.024099013 |
|    clip_fraction        | 0.262       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.09       |
|    explained_variance   | 0.923       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0493      |
|    n_updates            | 390         |
|    policy_gradient_loss | -0.00603    |
|    std                  | 0.345       |
|    value_loss           | 0.133       |
-----------------------------------------
[2026-05-08 09:36:52] HEARTBEAT steps=664416/750000 percent= 88.59% rate=  1683.3 step/s eta=   0.85 min
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 39          |
|    ep_rew_mean          | 21.1        |
|    success_rate         | 1           |
| time/                   |             |
|    fps                  | 1692        |
|    iterations           | 41          |
|    time_elapsed         | 396         |
|    total_timesteps      | 671744      |
| train/                  |             |
|    approx_kl            | 0.026968194 |
|    clip_fraction        | 0.274       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.02       |
|    explained_variance   | 0.862       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.082       |
|    n_updates            | 400         |
|    policy_gradient_loss | -0.00534    |
|    std                  | 0.338       |
|    value_loss           | 0.488       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 39.3        |
|    ep_rew_mean          | 21.4        |
|    success_rate         | 1           |
| time/                   |             |
|    fps                  | 1692        |
|    iterations           | 42          |
|    time_elapsed         | 406         |
|    total_timesteps      | 688128      |
| train/                  |             |
|    approx_kl            | 0.030765867 |
|    clip_fraction        | 0.254       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.97       |
|    explained_variance   | 0.922       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0477      |
|    n_updates            | 410         |
|    policy_gradient_loss | -0.00712    |
|    std                  | 0.334       |
|    value_loss           | 0.187       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 39.4        |
|    ep_rew_mean          | 21.5        |
|    success_rate         | 1           |
| time/                   |             |
|    fps                  | 1692        |
|    iterations           | 43          |
|    time_elapsed         | 416         |
|    total_timesteps      | 704512      |
| train/                  |             |
|    approx_kl            | 0.027997827 |
|    clip_fraction        | 0.264       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.907      |
|    explained_variance   | 0.872       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0115      |
|    n_updates            | 420         |
|    policy_gradient_loss | -0.00209    |
|    std                  | 0.326       |
|    value_loss           | 0.223       |
-----------------------------------------
[2026-05-08 09:37:22] HEARTBEAT steps=716624/750000 percent= 95.55% rate=  1687.3 step/s eta=   0.33 min
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 39.7        |
|    ep_rew_mean          | 21.6        |
|    success_rate         | 1           |
| time/                   |             |
|    fps                  | 1691        |
|    iterations           | 44          |
|    time_elapsed         | 426         |
|    total_timesteps      | 720896      |
| train/                  |             |
|    approx_kl            | 0.033401772 |
|    clip_fraction        | 0.275       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.839      |
|    explained_variance   | 0.928       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0972      |
|    n_updates            | 430         |
|    policy_gradient_loss | -0.00216    |
|    std                  | 0.319       |
|    value_loss           | 0.16        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 39.2        |
|    ep_rew_mean          | 21.3        |
|    success_rate         | 1           |
| time/                   |             |
|    fps                  | 1690        |
|    iterations           | 45          |
|    time_elapsed         | 436         |
|    total_timesteps      | 737280      |
| train/                  |             |
|    approx_kl            | 0.024720456 |
|    clip_fraction        | 0.256       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.752      |
|    explained_variance   | 0.96        |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00454    |
|    n_updates            | 440         |
|    policy_gradient_loss | -0.00601    |
|    std                  | 0.31        |
|    value_loss           | 0.0874      |
-----------------------------------------
[2026-05-08 09:37:42] CHECKPOINT_SAVED local_step=750000 global_step=750000 path=/root/workspace/uav-risk-rl/checkpoints/pre_ppo_priority/p0_5_beta_sweep/risk_beta2_s0_step750000.zip
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 39          |
|    ep_rew_mean          | 21.4        |
|    success_rate         | 1           |
| time/                   |             |
|    fps                  | 1689        |
|    iterations           | 46          |
|    time_elapsed         | 446         |
|    total_timesteps      | 753664      |
| train/                  |             |
|    approx_kl            | 0.025450323 |
|    clip_fraction        | 0.282       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.683      |
|    explained_variance   | 0.958       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0362      |
|    n_updates            | 450         |
|    policy_gradient_loss | -0.00565    |
|    std                  | 0.303       |
|    value_loss           | 0.111       |
-----------------------------------------
[2026-05-08 09:37:48] TRAIN_END elapsed=7.52 min local_steps=753664 model_num_timesteps=753664
[2026-05-08 09:37:48] SAVED model=/root/workspace/uav-risk-rl/checkpoints/pre_ppo_priority/p0_5_beta_sweep/risk_beta2_s0_step750000.zip approx_updates=46
