Logging to /root/workspace/uav-risk-rl/checkpoints/env_v2_gpsi_heada_ppo_n3pf_decouple_decouple_deepsets_gpsi_s2/tensorboard/PPO_1
[2026-05-17 18:04:43] N3FZ_TRAIN_START config=decouple_deepsets_gpsi total_steps=250000 start_num_timesteps=750000
---------------------------------
| rollout/           |          |
|    value_loss           | 4.07        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 115         |
|    ep_rew_mean          | 21.6        |
|    success_rate         | 0.4         |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 43          |
|    time_elapsed         | 797         |
|    total_timesteps      | 926128      |
| train/                  |             |
|    approx_kl            | 0.050862372 |
|    clip_fraction        | 0.348       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.92       |
|    explained_variance   | 0.57        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.381       |
|    n_updates            | 2250        |
|    policy_gradient_loss | 0.00504     |
|    std                  | 1.27        |
|    value_loss           | 3.14        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 127         |
|    ep_rew_mean          | 23.8        |
|    success_rate         | 0.46        |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 44          |
|    time_elapsed         | 814         |
|    total_timesteps      | 930224      |
| train/                  |             |
|    approx_kl            | 0.033425122 |
|    clip_fraction        | 0.302       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.93       |
|    explained_variance   | 0.674       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.159       |
|    n_updates            | 2260        |
|    policy_gradient_loss | -0.00233    |
|    std                  | 1.26        |
|    value_loss           | 2.09        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 130         |
|    ep_rew_mean          | 23.5        |
|    success_rate         | 0.47        |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 45          |
|    time_elapsed         | 833         |
|    total_timesteps      | 934320      |
| train/                  |             |
|    approx_kl            | 0.031568803 |
|    clip_fraction        | 0.274       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.92       |
|    explained_variance   | 0.628       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.307       |
|    n_updates            | 2270        |
|    policy_gradient_loss | 0.00173     |
|    std                  | 1.26        |
|    value_loss           | 2.28        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 131         |
|    ep_rew_mean          | 22.5        |
|    success_rate         | 0.43        |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 46          |
|    time_elapsed         | 852         |
|    total_timesteps      | 938416      |
| train/                  |             |
|    approx_kl            | 0.041212887 |
|    clip_fraction        | 0.338       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.93       |
|    explained_variance   | 0.626       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.482       |
|    n_updates            | 2280        |
|    policy_gradient_loss | 0.00391     |
|    std                  | 1.26        |
|    value_loss           | 3.12        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 130        |
|    ep_rew_mean          | 19.4       |
|    success_rate         | 0.32       |
| time/                   |            |
|    fps                  | 221        |
|    iterations           | 47         |
|    time_elapsed         | 870        |
|    total_timesteps      | 942512     |
| train/                  |            |
|    approx_kl            | 0.03183023 |
|    clip_fraction        | 0.266      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.92      |
|    explained_variance   | 0.622      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.322      |
|    n_updates            | 2290       |
|    policy_gradient_loss | -0.0021    |
|    std                  | 1.26       |
|    value_loss           | 2.64       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 139         |
|    ep_rew_mean          | 19.4        |
|    success_rate         | 0.33        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 48          |
|    time_elapsed         | 890         |
|    total_timesteps      | 946608      |
| train/                  |             |
|    approx_kl            | 0.031137476 |
|    clip_fraction        | 0.302       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.93       |
|    explained_variance   | 0.642       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.232       |
|    n_updates            | 2300        |
|    policy_gradient_loss | -0.0017     |
|    std                  | 1.27        |
|    value_loss           | 2.35        |
-----------------------------------------
[2026-05-17 18:19:43] N3FZ_TRAIN_HEARTBEAT config=decouple_deepsets_gpsi steps=198352/250000 percent= 79.34% rate=   220.4 step/s eta=   3.91 min recent_reward=19.561
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 143         |
|    ep_rew_mean          | 19.8        |
|    success_rate         | 0.32        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 49          |
|    time_elapsed         | 909         |
|    total_timesteps      | 950704      |
| train/                  |             |
|    approx_kl            | 0.034300126 |
|    clip_fraction        | 0.282       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.95       |
|    explained_variance   | 0.716       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.209       |
|    n_updates            | 2310        |
|    policy_gradient_loss | -0.00267    |
|    std                  | 1.28        |
|    value_loss           | 2.12        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 138         |
|    ep_rew_mean          | 20.4        |
|    success_rate         | 0.33        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 50          |
|    time_elapsed         | 928         |
|    total_timesteps      | 954800      |
| train/                  |             |
|    approx_kl            | 0.028989885 |
|    clip_fraction        | 0.276       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.96       |
|    explained_variance   | 0.689       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.314       |
|    n_updates            | 2320        |
|    policy_gradient_loss | 0.00111     |
|    std                  | 1.28        |
|    value_loss           | 1.96        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 140        |
|    ep_rew_mean          | 20.4       |
|    success_rate         | 0.31       |
| time/                   |            |
|    fps                  | 220        |
|    iterations           | 51         |
|    time_elapsed         | 947        |
|    total_timesteps      | 958896     |
| train/                  |            |
|    approx_kl            | 0.02779198 |
|    clip_fraction        | 0.275      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.96      |
|    explained_variance   | 0.691      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.262      |
|    n_updates            | 2330       |
|    policy_gradient_loss | -0.00245   |
|    std                  | 1.28       |
|    value_loss           | 2.37       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 136         |
|    ep_rew_mean          | 21.9        |
|    success_rate         | 0.37        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 52          |
|    time_elapsed         | 965         |
|    total_timesteps      | 962992      |
| train/                  |             |
|    approx_kl            | 0.033858523 |
|    clip_fraction        | 0.306       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.95       |
|    explained_variance   | 0.724       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.103       |
|    n_updates            | 2340        |
|    policy_gradient_loss | 0.00134     |
|    std                  | 1.27        |
|    value_loss           | 1.69        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 134        |
|    ep_rew_mean          | 21.8       |
|    success_rate         | 0.37       |
| time/                   |            |
|    fps                  | 220        |
|    iterations           | 53         |
|    time_elapsed         | 984        |
|    total_timesteps      | 967088     |
| train/                  |            |
|    approx_kl            | 0.03908435 |
|    clip_fraction        | 0.33       |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.94      |
|    explained_variance   | 0.616      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.152      |
|    n_updates            | 2350       |
|    policy_gradient_loss | 0.00899    |
|    std                  | 1.26       |
|    value_loss           | 2.69       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 136         |
|    ep_rew_mean          | 23          |
|    success_rate         | 0.42        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 54          |
|    time_elapsed         | 1003        |
|    total_timesteps      | 971184      |
| train/                  |             |
|    approx_kl            | 0.029519599 |
|    clip_fraction        | 0.27        |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.93       |
|    explained_variance   | 0.728       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.321       |
|    n_updates            | 2360        |
|    policy_gradient_loss | -0.00387    |
|    std                  | 1.27        |
|    value_loss           | 2.36        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 137         |
|    ep_rew_mean          | 23.1        |
|    success_rate         | 0.43        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 55          |
|    time_elapsed         | 1022        |
|    total_timesteps      | 975280      |
| train/                  |             |
|    approx_kl            | 0.028727299 |
|    clip_fraction        | 0.266       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.93       |
|    explained_variance   | 0.679       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.33        |
|    n_updates            | 2370        |
|    policy_gradient_loss | 0.00093     |
|    std                  | 1.27        |
|    value_loss           | 2.66        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 137         |
|    ep_rew_mean          | 24.2        |
|    success_rate         | 0.5         |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 56          |
|    time_elapsed         | 1040        |
|    total_timesteps      | 979376      |
| train/                  |             |
|    approx_kl            | 0.035613425 |
|    clip_fraction        | 0.268       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.94       |
|    explained_variance   | 0.721       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.138       |
|    n_updates            | 2380        |
|    policy_gradient_loss | -0.000983   |
|    std                  | 1.27        |
|    value_loss           | 2.29        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 142         |
|    ep_rew_mean          | 24.6        |
|    success_rate         | 0.53        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 57          |
|    time_elapsed         | 1060        |
|    total_timesteps      | 983472      |
| train/                  |             |
|    approx_kl            | 0.030837288 |
|    clip_fraction        | 0.268       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.95       |
|    explained_variance   | 0.645       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.338       |
|    n_updates            | 2390        |
|    policy_gradient_loss | -0.00356    |
|    std                  | 1.28        |
|    value_loss           | 2.69        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 141         |
|    ep_rew_mean          | 24.1        |
|    success_rate         | 0.52        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 58          |
|    time_elapsed         | 1078        |
|    total_timesteps      | 987568      |
| train/                  |             |
|    approx_kl            | 0.032091748 |
|    clip_fraction        | 0.271       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.97       |
|    explained_variance   | 0.716       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.248       |
|    n_updates            | 2400        |
|    policy_gradient_loss | -0.00152    |
|    std                  | 1.29        |
|    value_loss           | 2.5         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 140         |
|    ep_rew_mean          | 22.3        |
|    success_rate         | 0.44        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 59          |
|    time_elapsed         | 1096        |
|    total_timesteps      | 991664      |
| train/                  |             |
|    approx_kl            | 0.032505676 |
|    clip_fraction        | 0.286       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.98       |
|    explained_variance   | 0.636       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.305       |
|    n_updates            | 2410        |
|    policy_gradient_loss | 0.000736    |
|    std                  | 1.29        |
|    value_loss           | 3.68        |
-----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 140       |
|    ep_rew_mean          | 22.1      |
|    success_rate         | 0.44      |
| time/                   |           |
|    fps                  | 220       |
|    iterations           | 60        |
|    time_elapsed         | 1115      |
|    total_timesteps      | 995760    |
| train/                  |           |
|    approx_kl            | 0.0295593 |
|    clip_fraction        | 0.266     |
|    clip_range           | 0.2       |
|    entropy_loss         | -5        |
|    explained_variance   | 0.699     |
|    learning_rate        | 0.0003    |
|    loss                 | 0.465     |
|    n_updates            | 2420      |
|    policy_gradient_loss | -0.00533  |
|    std                  | 1.3       |
|    value_loss           | 2.32      |
---------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 143        |
|    ep_rew_mean          | 22         |
|    success_rate         | 0.44       |
| time/                   |            |
|    fps                  | 220        |
|    iterations           | 61         |
|    time_elapsed         | 1134       |
|    total_timesteps      | 999856     |
| train/                  |            |
|    approx_kl            | 0.03454593 |
|    clip_fraction        | 0.289      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.99      |
|    explained_variance   | 0.588      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.224      |
|    n_updates            | 2430       |
|    policy_gradient_loss | -0.00161   |
|    std                  | 1.28       |
|    value_loss           | 2.86       |
----------------------------------------
[2026-05-17 18:23:40] STAB_TOTAL_CHECKPOINT_SAVED step=1000000 path=checkpoints/env_v2_gpsi_heada_ppo_n3pf_decouple_decouple_deepsets_gpsi_s2/checkpoint_1000k.zip
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 132        |
|    ep_rew_mean          | 21         |
|    success_rate         | 0.46       |
| time/                   |            |
|    fps                  | 220        |
|    iterations           | 62         |
|    time_elapsed         | 1152       |
|    total_timesteps      | 1003952    |
| train/                  |            |
|    approx_kl            | 0.03522926 |
|    clip_fraction        | 0.31       |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.98      |
|    explained_variance   | 0.692      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.509      |
|    n_updates            | 2440       |
|    policy_gradient_loss | 0.00393    |
|    std                  | 1.29       |
|    value_loss           | 2.87       |
----------------------------------------
[2026-05-17 18:23:58] STAB_TRAIN_END variant=decouple_deepsets_gpsi seed=2 final=checkpoints/env_v2_gpsi_heada_ppo_n3pf_decouple_decouple_deepsets_gpsi_s2/final.zip
