Logging to /root/workspace/uav-risk-rl/checkpoints/env_v2_gpsi_heada_ppo_n3pf_decouple_decouple_deepsets_obs_s2/tensorboard/PPO_1
[2026-05-17 18:04:46] N3FZ_TRAIN_START config=decouple_deepsets_obs total_steps=250000 start_num_timesteps=750000
---------------------------------
| rollout/           |          |
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 148         |
|    ep_rew_mean          | 23.4        |
|    success_rate         | 0.37        |
| time/                   |             |
|    fps                  | 218         |
|    iterations           | 43          |
|    time_elapsed         | 807         |
|    total_timesteps      | 926128      |
| train/                  |             |
|    approx_kl            | 0.039680578 |
|    clip_fraction        | 0.303       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.27       |
|    explained_variance   | 0.769       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.297       |
|    n_updates            | 2250        |
|    policy_gradient_loss | -0.00535    |
|    std                  | 1.01        |
|    value_loss           | 2.07        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 161         |
|    ep_rew_mean          | 23.5        |
|    success_rate         | 0.38        |
| time/                   |             |
|    fps                  | 218         |
|    iterations           | 44          |
|    time_elapsed         | 826         |
|    total_timesteps      | 930224      |
| train/                  |             |
|    approx_kl            | 0.028360354 |
|    clip_fraction        | 0.252       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.25       |
|    explained_variance   | 0.824       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.304       |
|    n_updates            | 2260        |
|    policy_gradient_loss | -6.06e-05   |
|    std                  | 1.01        |
|    value_loss           | 2.04        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 175        |
|    ep_rew_mean          | 21.8       |
|    success_rate         | 0.32       |
| time/                   |            |
|    fps                  | 218        |
|    iterations           | 45         |
|    time_elapsed         | 845        |
|    total_timesteps      | 934320     |
| train/                  |            |
|    approx_kl            | 0.03245947 |
|    clip_fraction        | 0.273      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.25      |
|    explained_variance   | 0.825      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.17       |
|    n_updates            | 2270       |
|    policy_gradient_loss | -0.00386   |
|    std                  | 1.01       |
|    value_loss           | 2          |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 180        |
|    ep_rew_mean          | 21.3       |
|    success_rate         | 0.34       |
| time/                   |            |
|    fps                  | 217        |
|    iterations           | 46         |
|    time_elapsed         | 864        |
|    total_timesteps      | 938416     |
| train/                  |            |
|    approx_kl            | 0.02999695 |
|    clip_fraction        | 0.254      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.26      |
|    explained_variance   | 0.839      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.117      |
|    n_updates            | 2280       |
|    policy_gradient_loss | -0.0018    |
|    std                  | 1.02       |
|    value_loss           | 1.64       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 188         |
|    ep_rew_mean          | 20.7        |
|    success_rate         | 0.34        |
| time/                   |             |
|    fps                  | 217         |
|    iterations           | 47          |
|    time_elapsed         | 883         |
|    total_timesteps      | 942512      |
| train/                  |             |
|    approx_kl            | 0.039184976 |
|    clip_fraction        | 0.337       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.28       |
|    explained_variance   | 0.784       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.224       |
|    n_updates            | 2290        |
|    policy_gradient_loss | -0.00214    |
|    std                  | 1.02        |
|    value_loss           | 1.9         |
-----------------------------------------
[2026-05-17 18:19:46] N3FZ_TRAIN_HEARTBEAT config=decouple_deepsets_obs steps=196108/250000 percent= 78.44% rate=   217.9 step/s eta=   4.12 min recent_reward=24.004
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 193        |
|    ep_rew_mean          | 21.9       |
|    success_rate         | 0.39       |
| time/                   |            |
|    fps                  | 217        |
|    iterations           | 48         |
|    time_elapsed         | 902        |
|    total_timesteps      | 946608     |
| train/                  |            |
|    approx_kl            | 0.03330075 |
|    clip_fraction        | 0.29       |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.28      |
|    explained_variance   | 0.857      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.205      |
|    n_updates            | 2300       |
|    policy_gradient_loss | -0.000186  |
|    std                  | 1.02       |
|    value_loss           | 1.87       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 188         |
|    ep_rew_mean          | 21.6        |
|    success_rate         | 0.37        |
| time/                   |             |
|    fps                  | 217         |
|    iterations           | 49          |
|    time_elapsed         | 920         |
|    total_timesteps      | 950704      |
| train/                  |             |
|    approx_kl            | 0.029820263 |
|    clip_fraction        | 0.28        |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.3        |
|    explained_variance   | 0.836       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.132       |
|    n_updates            | 2310        |
|    policy_gradient_loss | -0.000876   |
|    std                  | 1.03        |
|    value_loss           | 1.45        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 189        |
|    ep_rew_mean          | 23.1       |
|    success_rate         | 0.43       |
| time/                   |            |
|    fps                  | 217        |
|    iterations           | 50         |
|    time_elapsed         | 939        |
|    total_timesteps      | 954800     |
| train/                  |            |
|    approx_kl            | 0.03609316 |
|    clip_fraction        | 0.284      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.32      |
|    explained_variance   | 0.833      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.209      |
|    n_updates            | 2320       |
|    policy_gradient_loss | -0.00421   |
|    std                  | 1.03       |
|    value_loss           | 2.06       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 199         |
|    ep_rew_mean          | 23.6        |
|    success_rate         | 0.42        |
| time/                   |             |
|    fps                  | 217         |
|    iterations           | 51          |
|    time_elapsed         | 958         |
|    total_timesteps      | 958896      |
| train/                  |             |
|    approx_kl            | 0.036435876 |
|    clip_fraction        | 0.272       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.34       |
|    explained_variance   | 0.874       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.259       |
|    n_updates            | 2330        |
|    policy_gradient_loss | 0.0012      |
|    std                  | 1.05        |
|    value_loss           | 1.46        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 185         |
|    ep_rew_mean          | 23.9        |
|    success_rate         | 0.43        |
| time/                   |             |
|    fps                  | 217         |
|    iterations           | 52          |
|    time_elapsed         | 977         |
|    total_timesteps      | 962992      |
| train/                  |             |
|    approx_kl            | 0.034032427 |
|    clip_fraction        | 0.297       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.36       |
|    explained_variance   | 0.872       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.147       |
|    n_updates            | 2340        |
|    policy_gradient_loss | 0.00628     |
|    std                  | 1.05        |
|    value_loss           | 1.69        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 194         |
|    ep_rew_mean          | 22.6        |
|    success_rate         | 0.39        |
| time/                   |             |
|    fps                  | 217         |
|    iterations           | 53          |
|    time_elapsed         | 995         |
|    total_timesteps      | 967088      |
| train/                  |             |
|    approx_kl            | 0.036268756 |
|    clip_fraction        | 0.306       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.36       |
|    explained_variance   | 0.843       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.372       |
|    n_updates            | 2350        |
|    policy_gradient_loss | 0.00129     |
|    std                  | 1.05        |
|    value_loss           | 2.35        |
-----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 205       |
|    ep_rew_mean          | 21.4      |
|    success_rate         | 0.36      |
| time/                   |           |
|    fps                  | 217       |
|    iterations           | 54        |
|    time_elapsed         | 1015      |
|    total_timesteps      | 971184    |
| train/                  |           |
|    approx_kl            | 0.0234284 |
|    clip_fraction        | 0.254     |
|    clip_range           | 0.2       |
|    entropy_loss         | -4.36     |
|    explained_variance   | 0.859     |
|    learning_rate        | 0.0003    |
|    loss                 | 0.14      |
|    n_updates            | 2360      |
|    policy_gradient_loss | 0.00382   |
|    std                  | 1.05      |
|    value_loss           | 1.45      |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 185         |
|    ep_rew_mean          | 19.5        |
|    success_rate         | 0.31        |
| time/                   |             |
|    fps                  | 217         |
|    iterations           | 55          |
|    time_elapsed         | 1034        |
|    total_timesteps      | 975280      |
| train/                  |             |
|    approx_kl            | 0.029802168 |
|    clip_fraction        | 0.273       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.37       |
|    explained_variance   | 0.875       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.153       |
|    n_updates            | 2370        |
|    policy_gradient_loss | -0.000338   |
|    std                  | 1.05        |
|    value_loss           | 1.09        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 199         |
|    ep_rew_mean          | 18.4        |
|    success_rate         | 0.3         |
| time/                   |             |
|    fps                  | 217         |
|    iterations           | 56          |
|    time_elapsed         | 1054        |
|    total_timesteps      | 979376      |
| train/                  |             |
|    approx_kl            | 0.029506594 |
|    clip_fraction        | 0.294       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.38       |
|    explained_variance   | 0.774       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.176       |
|    n_updates            | 2380        |
|    policy_gradient_loss | 0.00136     |
|    std                  | 1.05        |
|    value_loss           | 2.13        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 218         |
|    ep_rew_mean          | 16.8        |
|    success_rate         | 0.25        |
| time/                   |             |
|    fps                  | 217         |
|    iterations           | 57          |
|    time_elapsed         | 1074        |
|    total_timesteps      | 983472      |
| train/                  |             |
|    approx_kl            | 0.029942455 |
|    clip_fraction        | 0.286       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.36       |
|    explained_variance   | 0.755       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0876      |
|    n_updates            | 2390        |
|    policy_gradient_loss | -0.00295    |
|    std                  | 1.04        |
|    value_loss           | 1.26        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 208         |
|    ep_rew_mean          | 14.4        |
|    success_rate         | 0.21        |
| time/                   |             |
|    fps                  | 217         |
|    iterations           | 58          |
|    time_elapsed         | 1093        |
|    total_timesteps      | 987568      |
| train/                  |             |
|    approx_kl            | 0.030489182 |
|    clip_fraction        | 0.319       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.35       |
|    explained_variance   | 0.884       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0023      |
|    n_updates            | 2400        |
|    policy_gradient_loss | -0.00679    |
|    std                  | 1.04        |
|    value_loss           | 0.657       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 197         |
|    ep_rew_mean          | 16.2        |
|    success_rate         | 0.28        |
| time/                   |             |
|    fps                  | 217         |
|    iterations           | 59          |
|    time_elapsed         | 1113        |
|    total_timesteps      | 991664      |
| train/                  |             |
|    approx_kl            | 0.037965283 |
|    clip_fraction        | 0.323       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.36       |
|    explained_variance   | 0.718       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.246       |
|    n_updates            | 2410        |
|    policy_gradient_loss | 0.00139     |
|    std                  | 1.05        |
|    value_loss           | 2.6         |
-----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 209       |
|    ep_rew_mean          | 16.8      |
|    success_rate         | 0.28      |
| time/                   |           |
|    fps                  | 217       |
|    iterations           | 60        |
|    time_elapsed         | 1132      |
|    total_timesteps      | 995760    |
| train/                  |           |
|    approx_kl            | 0.0430021 |
|    clip_fraction        | 0.301     |
|    clip_range           | 0.2       |
|    entropy_loss         | -4.37     |
|    explained_variance   | 0.778     |
|    learning_rate        | 0.0003    |
|    loss                 | 0.231     |
|    n_updates            | 2420      |
|    policy_gradient_loss | -0.000513 |
|    std                  | 1.05      |
|    value_loss           | 2.22      |
---------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 202        |
|    ep_rew_mean          | 17.2       |
|    success_rate         | 0.27       |
| time/                   |            |
|    fps                  | 216        |
|    iterations           | 61         |
|    time_elapsed         | 1151       |
|    total_timesteps      | 999856     |
| train/                  |            |
|    approx_kl            | 0.02937327 |
|    clip_fraction        | 0.273      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.38      |
|    explained_variance   | 0.85       |
|    learning_rate        | 0.0003     |
|    loss                 | 0.166      |
|    n_updates            | 2430       |
|    policy_gradient_loss | -0.00433   |
|    std                  | 1.05       |
|    value_loss           | 1.27       |
----------------------------------------
[2026-05-17 18:24:01] STAB_TOTAL_CHECKPOINT_SAVED step=1000000 path=checkpoints/env_v2_gpsi_heada_ppo_n3pf_decouple_decouple_deepsets_obs_s2/checkpoint_1000k.zip
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 194         |
|    ep_rew_mean          | 18.8        |
|    success_rate         | 0.31        |
| time/                   |             |
|    fps                  | 217         |
|    iterations           | 62          |
|    time_elapsed         | 1170        |
|    total_timesteps      | 1003952     |
| train/                  |             |
|    approx_kl            | 0.045005362 |
|    clip_fraction        | 0.329       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.38       |
|    explained_variance   | 0.882       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.102       |
|    n_updates            | 2440        |
|    policy_gradient_loss | -0.00341    |
|    std                  | 1.05        |
|    value_loss           | 1.23        |
-----------------------------------------
[2026-05-17 18:24:20] STAB_TRAIN_END variant=decouple_deepsets_obs seed=2 final=checkpoints/env_v2_gpsi_heada_ppo_n3pf_decouple_decouple_deepsets_obs_s2/final.zip
