Using cpu device
Logging to /root/workspace/uav-risk-rl/checkpoints/env_v2_gpsi_heada_ppo_n3pf_decouple_decouple_nk_obs_s0/tensorboard/PPO_1
[2026-05-17 13:31:19] N3FZ_TRAIN_START config=decouple_nk_obs total_steps=750000 start_num_timesteps=0
---------------------------------
| rollout/           |          |
|    ep_len_mean          | 174         |
|    ep_rew_mean          | 13.3        |
|    success_rate         | 0.2         |
| time/                   |             |
|    fps                  | 216         |
|    iterations           | 43          |
|    time_elapsed         | 813         |
|    total_timesteps      | 176128      |
| train/                  |             |
|    approx_kl            | 0.034802876 |
|    clip_fraction        | 0.284       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.94       |
|    explained_variance   | 0.783       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.106       |
|    n_updates            | 420         |
|    policy_gradient_loss | -0.00672    |
|    std                  | 0.905       |
|    value_loss           | 1.54        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 190        |
|    ep_rew_mean          | 13.4       |
|    success_rate         | 0.2        |
| time/                   |            |
|    fps                  | 216        |
|    iterations           | 44         |
|    time_elapsed         | 832        |
|    total_timesteps      | 180224     |
| train/                  |            |
|    approx_kl            | 0.04386487 |
|    clip_fraction        | 0.303      |
|    clip_range           | 0.2        |
|    entropy_loss         | -3.95      |
|    explained_variance   | 0.695      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.584      |
|    n_updates            | 430        |
|    policy_gradient_loss | -0.00131   |
|    std                  | 0.909      |
|    value_loss           | 2.71       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 198        |
|    ep_rew_mean          | 13.7       |
|    success_rate         | 0.2        |
| time/                   |            |
|    fps                  | 216        |
|    iterations           | 45         |
|    time_elapsed         | 851        |
|    total_timesteps      | 184320     |
| train/                  |            |
|    approx_kl            | 0.03121848 |
|    clip_fraction        | 0.296      |
|    clip_range           | 0.2        |
|    entropy_loss         | -3.96      |
|    explained_variance   | 0.818      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.396      |
|    n_updates            | 440        |
|    policy_gradient_loss | -0.00986   |
|    std                  | 0.908      |
|    value_loss           | 1.62       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 190        |
|    ep_rew_mean          | 13.7       |
|    success_rate         | 0.19       |
| time/                   |            |
|    fps                  | 216        |
|    iterations           | 46         |
|    time_elapsed         | 869        |
|    total_timesteps      | 188416     |
| train/                  |            |
|    approx_kl            | 0.03400066 |
|    clip_fraction        | 0.294      |
|    clip_range           | 0.2        |
|    entropy_loss         | -3.95      |
|    explained_variance   | 0.847      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.188      |
|    n_updates            | 450        |
|    policy_gradient_loss | -0.0111    |
|    std                  | 0.901      |
|    value_loss           | 1.57       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 189         |
|    ep_rew_mean          | 12.9        |
|    success_rate         | 0.14        |
| time/                   |             |
|    fps                  | 216         |
|    iterations           | 47          |
|    time_elapsed         | 888         |
|    total_timesteps      | 192512      |
| train/                  |             |
|    approx_kl            | 0.035561338 |
|    clip_fraction        | 0.3         |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.93       |
|    explained_variance   | 0.771       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.229       |
|    n_updates            | 460         |
|    policy_gradient_loss | -0.00412    |
|    std                  | 0.896       |
|    value_loss           | 2.71        |
-----------------------------------------
[2026-05-17 13:46:19] N3FZ_TRAIN_HEARTBEAT config=decouple_nk_obs steps=194948/750000 percent= 25.99% rate=   216.6 step/s eta=  42.71 min recent_reward=16.397
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 187         |
|    ep_rew_mean          | 14.7        |
|    success_rate         | 0.19        |
| time/                   |             |
|    fps                  | 216         |
|    iterations           | 48          |
|    time_elapsed         | 906         |
|    total_timesteps      | 196608      |
| train/                  |             |
|    approx_kl            | 0.032474443 |
|    clip_fraction        | 0.302       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.92       |
|    explained_variance   | 0.801       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.527       |
|    n_updates            | 470         |
|    policy_gradient_loss | -0.0125     |
|    std                  | 0.895       |
|    value_loss           | 2.16        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 160         |
|    ep_rew_mean          | 14.9        |
|    success_rate         | 0.19        |
| time/                   |             |
|    fps                  | 217         |
|    iterations           | 49          |
|    time_elapsed         | 924         |
|    total_timesteps      | 200704      |
| train/                  |             |
|    approx_kl            | 0.036407378 |
|    clip_fraction        | 0.288       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.91       |
|    explained_variance   | 0.806       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.191       |
|    n_updates            | 480         |
|    policy_gradient_loss | -0.00808    |
|    std                  | 0.89        |
|    value_loss           | 2.34        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 185        |
|    ep_rew_mean          | 14.4       |
|    success_rate         | 0.17       |
| time/                   |            |
|    fps                  | 216        |
|    iterations           | 50         |
|    time_elapsed         | 944        |
|    total_timesteps      | 204800     |
| train/                  |            |
|    approx_kl            | 0.03863362 |
|    clip_fraction        | 0.316      |
|    clip_range           | 0.2        |
|    entropy_loss         | -3.9       |
|    explained_variance   | 0.703      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.365      |
|    n_updates            | 490        |
|    policy_gradient_loss | -0.00539   |
|    std                  | 0.89       |
|    value_loss           | 2.78       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 190         |
|    ep_rew_mean          | 13.8        |
|    success_rate         | 0.17        |
| time/                   |             |
|    fps                  | 216         |
|    iterations           | 51          |
|    time_elapsed         | 964         |
|    total_timesteps      | 208896      |
| train/                  |             |
|    approx_kl            | 0.040323857 |
|    clip_fraction        | 0.345       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.89       |
|    explained_variance   | 0.865       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0481      |
|    n_updates            | 500         |
|    policy_gradient_loss | -0.0118     |
|    std                  | 0.881       |
|    value_loss           | 0.632       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | 12.2        |
|    success_rate         | 0.15        |
| time/                   |             |
|    fps                  | 216         |
|    iterations           | 52          |
|    time_elapsed         | 984         |
|    total_timesteps      | 212992      |
| train/                  |             |
|    approx_kl            | 0.032981038 |
|    clip_fraction        | 0.323       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.87       |
|    explained_variance   | 0.798       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.169       |
|    n_updates            | 510         |
|    policy_gradient_loss | -0.00688    |
|    std                  | 0.883       |
|    value_loss           | 1.71        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 196         |
|    ep_rew_mean          | 11.6        |
|    success_rate         | 0.12        |
| time/                   |             |
|    fps                  | 216         |
|    iterations           | 53          |
|    time_elapsed         | 1004        |
|    total_timesteps      | 217088      |
| train/                  |             |
|    approx_kl            | 0.044358395 |
|    clip_fraction        | 0.315       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.87       |
|    explained_variance   | 0.848       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.13        |
|    n_updates            | 520         |
|    policy_gradient_loss | -0.0127     |
|    std                  | 0.881       |
|    value_loss           | 1.23        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 226         |
|    ep_rew_mean          | 11.1        |
|    success_rate         | 0.1         |
| time/                   |             |
|    fps                  | 215         |
|    iterations           | 54          |
|    time_elapsed         | 1024        |
|    total_timesteps      | 221184      |
| train/                  |             |
|    approx_kl            | 0.030804098 |
|    clip_fraction        | 0.279       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.88       |
|    explained_variance   | 0.88        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0906      |
|    n_updates            | 530         |
|    policy_gradient_loss | -0.00859    |
|    std                  | 0.887       |
|    value_loss           | 1.02        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 227         |
|    ep_rew_mean          | 12.1        |
|    success_rate         | 0.13        |
| time/                   |             |
|    fps                  | 215         |
|    iterations           | 55          |
|    time_elapsed         | 1044        |
|    total_timesteps      | 225280      |
| train/                  |             |
|    approx_kl            | 0.038106173 |
|    clip_fraction        | 0.337       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.89       |
|    explained_variance   | 0.913       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0397      |
|    n_updates            | 540         |
|    policy_gradient_loss | -0.0125     |
|    std                  | 0.882       |
|    value_loss           | 0.544       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 236         |
|    ep_rew_mean          | 13.3        |
|    success_rate         | 0.14        |
| time/                   |             |
|    fps                  | 215         |
|    iterations           | 56          |
|    time_elapsed         | 1062        |
|    total_timesteps      | 229376      |
| train/                  |             |
|    approx_kl            | 0.034488406 |
|    clip_fraction        | 0.316       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.87       |
|    explained_variance   | 0.877       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.104       |
|    n_updates            | 550         |
|    policy_gradient_loss | -0.0031     |
|    std                  | 0.88        |
|    value_loss           | 1.14        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 232        |
|    ep_rew_mean          | 12.2       |
|    success_rate         | 0.09       |
| time/                   |            |
|    fps                  | 215        |
|    iterations           | 57         |
|    time_elapsed         | 1081       |
|    total_timesteps      | 233472     |
| train/                  |            |
|    approx_kl            | 0.03781738 |
|    clip_fraction        | 0.306      |
|    clip_range           | 0.2        |
|    entropy_loss         | -3.84      |
|    explained_variance   | 0.927      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0128     |
|    n_updates            | 560        |
|    policy_gradient_loss | -0.0139    |
|    std                  | 0.863      |
|    value_loss           | 0.474      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 221        |
|    ep_rew_mean          | 13.7       |
|    success_rate         | 0.12       |
| time/                   |            |
|    fps                  | 215        |
|    iterations           | 58         |
|    time_elapsed         | 1100       |
|    total_timesteps      | 237568     |
| train/                  |            |
|    approx_kl            | 0.03626923 |
|    clip_fraction        | 0.292      |
|    clip_range           | 0.2        |
|    entropy_loss         | -3.81      |
|    explained_variance   | 0.894      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.199      |
|    n_updates            | 570        |
|    policy_gradient_loss | -0.0096    |
|    std                  | 0.866      |
|    value_loss           | 1.8        |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 176         |
|    ep_rew_mean          | 12.3        |
|    success_rate         | 0.08        |
| time/                   |             |
|    fps                  | 215         |
|    iterations           | 59          |
|    time_elapsed         | 1118        |
|    total_timesteps      | 241664      |
| train/                  |             |
|    approx_kl            | 0.044150583 |
|    clip_fraction        | 0.315       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.82       |
|    explained_variance   | 0.853       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.524       |
|    n_updates            | 580         |
|    policy_gradient_loss | -0.00444    |
|    std                  | 0.866       |
|    value_loss           | 2.98        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 146         |
|    ep_rew_mean          | 14.4        |
|    success_rate         | 0.17        |
| time/                   |             |
|    fps                  | 216         |
|    iterations           | 60          |
|    time_elapsed         | 1137        |
|    total_timesteps      | 245760      |
| train/                  |             |
|    approx_kl            | 0.056317464 |
|    clip_fraction        | 0.349       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.82       |
|    explained_variance   | 0.768       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.554       |
|    n_updates            | 590         |
|    policy_gradient_loss | 0.00149     |
|    std                  | 0.867       |
|    value_loss           | 3.61        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 139         |
|    ep_rew_mean          | 15          |
|    success_rate         | 0.19        |
| time/                   |             |
|    fps                  | 216         |
|    iterations           | 61          |
|    time_elapsed         | 1156        |
|    total_timesteps      | 249856      |
| train/                  |             |
|    approx_kl            | 0.048815332 |
|    clip_fraction        | 0.359       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.82       |
|    explained_variance   | 0.66        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.53        |
|    n_updates            | 600         |
|    policy_gradient_loss | 0.000774    |
|    std                  | 0.865       |
|    value_loss           | 3.93        |
-----------------------------------------
[2026-05-17 13:50:37] N3FZ_CHECKPOINT_SAVED step=250000 path=checkpoints/env_v2_gpsi_heada_ppo_n3pf_decouple_decouple_nk_obs_s0/checkpoint_250k.zip
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 146        |
|    ep_rew_mean          | 15.9       |
|    success_rate         | 0.21       |
| time/                   |            |
|    fps                  | 215        |
|    iterations           | 62         |
|    time_elapsed         | 1175       |
|    total_timesteps      | 253952     |
| train/                  |            |
|    approx_kl            | 0.05025816 |
|    clip_fraction        | 0.371      |
|    clip_range           | 0.2        |
|    entropy_loss         | -3.81      |
|    explained_variance   | 0.746      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.522      |
|    n_updates            | 610        |
|    policy_gradient_loss | -0.00197   |
|    std                  | 0.864      |
|    value_loss           | 2.94       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 155         |
|    ep_rew_mean          | 16          |
|    success_rate         | 0.22        |
| time/                   |             |
|    fps                  | 215         |
|    iterations           | 63          |
|    time_elapsed         | 1194        |
|    total_timesteps      | 258048      |
| train/                  |             |
|    approx_kl            | 0.044006947 |
|    clip_fraction        | 0.333       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.82       |
|    explained_variance   | 0.805       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.493       |
|    n_updates            | 620         |
|    policy_gradient_loss | -0.00408    |
|    std                  | 0.866       |
|    value_loss           | 2.13        |
-----------------------------------------
[2026-05-17 13:51:19] N3FZ_TRAIN_HEARTBEAT config=decouple_nk_obs steps=258860/750000 percent= 34.51% rate=   215.7 step/s eta=  37.95 min recent_reward=15.048
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 159         |
|    ep_rew_mean          | 15          |
|    success_rate         | 0.19        |
| time/                   |             |
|    fps                  | 216         |
|    iterations           | 64          |
|    time_elapsed         | 1213        |
|    total_timesteps      | 262144      |
| train/                  |             |
|    approx_kl            | 0.036715917 |
|    clip_fraction        | 0.328       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.82       |
|    explained_variance   | 0.85        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.298       |
|    n_updates            | 630         |
|    policy_gradient_loss | -0.00727    |
|    std                  | 0.867       |
|    value_loss           | 1.88        |
-----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 161       |
|    ep_rew_mean          | 16.2      |
|    success_rate         | 0.21      |
| time/                   |           |
|    fps                  | 216       |
|    iterations           | 65        |
|    time_elapsed         | 1231      |
|    total_timesteps      | 266240    |
| train/                  |           |
|    approx_kl            | 0.0438361 |
|    clip_fraction        | 0.329     |
|    clip_range           | 0.2       |
|    entropy_loss         | -3.83     |
|    explained_variance   | 0.793     |
|    learning_rate        | 0.0003    |
|    loss                 | 0.275     |
|    n_updates            | 640       |
|    policy_gradient_loss | 0.000525  |
|    std                  | 0.871     |
|    value_loss           | 2.66      |
---------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 166        |
|    ep_rew_mean          | 16.5       |
|    success_rate         | 0.21       |
| time/                   |            |
|    fps                  | 216        |
|    iterations           | 66         |
|    time_elapsed         | 1250       |
|    total_timesteps      | 270336     |
| train/                  |            |
|    approx_kl            | 0.04151403 |
|    clip_fraction        | 0.333      |
|    clip_range           | 0.2        |
|    entropy_loss         | -3.83      |
|    explained_variance   | 0.876      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.168      |
|    n_updates            | 650        |
|    policy_gradient_loss | -0.00958   |
|    std                  | 0.866      |
|    value_loss           | 1.49       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 173         |
|    ep_rew_mean          | 16          |
|    success_rate         | 0.17        |
| time/                   |             |
|    fps                  | 216         |
|    iterations           | 67          |
|    time_elapsed         | 1269        |
|    total_timesteps      | 274432      |
| train/                  |             |
|    approx_kl            | 0.038829118 |
|    clip_fraction        | 0.314       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.82       |
|    explained_variance   | 0.843       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.379       |
|    n_updates            | 660         |
|    policy_gradient_loss | -0.0084     |
|    std                  | 0.871       |
|    value_loss           | 1.82        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 175        |
|    ep_rew_mean          | 15.2       |
|    success_rate         | 0.15       |
| time/                   |            |
|    fps                  | 216        |
|    iterations           | 68         |
|    time_elapsed         | 1288       |
|    total_timesteps      | 278528     |
| train/                  |            |
|    approx_kl            | 0.04375805 |
|    clip_fraction        | 0.334      |
|    clip_range           | 0.2        |
|    entropy_loss         | -3.85      |
|    explained_variance   | 0.845      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.35       |
|    n_updates            | 670        |
|    policy_gradient_loss | -0.0098    |
|    std                  | 0.878      |
|    value_loss           | 1.35       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 200        |
|    ep_rew_mean          | 15.4       |
|    success_rate         | 0.16       |
| time/                   |            |
|    fps                  | 216        |
|    iterations           | 69         |
|    time_elapsed         | 1307       |
|    total_timesteps      | 282624     |
| train/                  |            |
|    approx_kl            | 0.03754029 |
|    clip_fraction        | 0.317      |
|    clip_range           | 0.2        |
|    entropy_loss         | -3.87      |
|    explained_variance   | 0.845      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.172      |
|    n_updates            | 680        |
|    policy_gradient_loss | -0.0107    |
|    std                  | 0.882      |
|    value_loss           | 1.4        |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 205         |
|    ep_rew_mean          | 14.6        |
|    success_rate         | 0.14        |
| time/                   |             |
|    fps                  | 216         |
|    iterations           | 70          |
|    time_elapsed         | 1326        |
|    total_timesteps      | 286720      |
| train/                  |             |
|    approx_kl            | 0.044452902 |
|    clip_fraction        | 0.337       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.87       |
|    explained_variance   | 0.865       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.143       |
|    n_updates            | 690         |
|    policy_gradient_loss | -0.0109     |
|    std                  | 0.877       |
|    value_loss           | 1.37        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 206         |
|    ep_rew_mean          | 14.6        |
|    success_rate         | 0.15        |
| time/                   |             |
|    fps                  | 216         |
|    iterations           | 71          |
|    time_elapsed         | 1345        |
|    total_timesteps      | 290816      |
| train/                  |             |
|    approx_kl            | 0.045532227 |
|    clip_fraction        | 0.359       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.85       |
|    explained_variance   | 0.881       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.216       |
|    n_updates            | 700         |
|    policy_gradient_loss | -0.00684    |
|    std                  | 0.873       |
|    value_loss           | 1.37        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 213        |
|    ep_rew_mean          | 14.9       |
|    success_rate         | 0.18       |
| time/                   |            |
|    fps                  | 215        |
|    iterations           | 72         |
|    time_elapsed         | 1365       |
|    total_timesteps      | 294912     |
| train/                  |            |
|    approx_kl            | 0.05997393 |
|    clip_fraction        | 0.355      |
|    clip_range           | 0.2        |
|    entropy_loss         | -3.85      |
|    explained_variance   | 0.832      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.232      |
|    n_updates            | 710        |
|    policy_gradient_loss | -0.0024    |
|    std                  | 0.874      |
|    value_loss           | 2.03       |
----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 205       |
|    ep_rew_mean          | 15.5      |
|    success_rate         | 0.19      |
| time/                   |           |
|    fps                  | 215       |
|    iterations           | 73        |
|    time_elapsed         | 1384      |
|    total_timesteps      | 299008    |
| train/                  |           |
|    approx_kl            | 0.0600783 |
|    clip_fraction        | 0.342     |
|    clip_range           | 0.2       |
|    entropy_loss         | -3.85     |
|    explained_variance   | 0.842     |
|    learning_rate        | 0.0003    |
|    loss                 | 0.721     |
|    n_updates            | 720       |
|    policy_gradient_loss | -0.00582  |
|    std                  | 0.876     |
|    value_loss           | 2.08      |
---------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 204        |
|    ep_rew_mean          | 15         |
|    success_rate         | 0.18       |
| time/                   |            |
|    fps                  | 215        |
|    iterations           | 74         |
|    time_elapsed         | 1404       |
|    total_timesteps      | 303104     |
| train/                  |            |
|    approx_kl            | 0.04746799 |
|    clip_fraction        | 0.334      |
|    clip_range           | 0.2        |
|    entropy_loss         | -3.86      |
|    explained_variance   | 0.827      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.178      |
|    n_updates            | 730        |
|    policy_gradient_loss | -0.00628   |
|    std                  | 0.878      |
|    value_loss           | 1.91       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 204        |
|    ep_rew_mean          | 14.7       |
|    success_rate         | 0.2        |
| time/                   |            |
|    fps                  | 215        |
|    iterations           | 75         |
|    time_elapsed         | 1424       |
|    total_timesteps      | 307200     |
| train/                  |            |
|    approx_kl            | 0.05290252 |
|    clip_fraction        | 0.342      |
|    clip_range           | 0.2        |
|    entropy_loss         | -3.86      |
|    explained_variance   | 0.845      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.384      |
|    n_updates            | 740        |
|    policy_gradient_loss | -0.01      |
|    std                  | 0.875      |
|    value_loss           | 1.38       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 196         |
|    ep_rew_mean          | 14          |
|    success_rate         | 0.19        |
| time/                   |             |
|    fps                  | 215         |
|    iterations           | 76          |
|    time_elapsed         | 1443        |
|    total_timesteps      | 311296      |
| train/                  |             |
|    approx_kl            | 0.052220665 |
|    clip_fraction        | 0.337       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.85       |
|    explained_variance   | 0.772       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.824       |
|    n_updates            | 750         |
|    policy_gradient_loss | -0.00394    |
|    std                  | 0.873       |
|    value_loss           | 3.01        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 190        |
|    ep_rew_mean          | 14.4       |
|    success_rate         | 0.21       |
| time/                   |            |
|    fps                  | 215        |
|    iterations           | 77         |
|    time_elapsed         | 1461       |
|    total_timesteps      | 315392     |
| train/                  |            |
|    approx_kl            | 0.06385482 |
|    clip_fraction        | 0.384      |
|    clip_range           | 0.2        |
|    entropy_loss         | -3.85      |
|    explained_variance   | 0.756      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.352      |
|    n_updates            | 760        |
|    policy_gradient_loss | 0.000809   |
|    std                  | 0.877      |
|    value_loss           | 2.8        |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 147        |
|    ep_rew_mean          | 13.8       |
|    success_rate         | 0.19       |
| time/                   |            |
|    fps                  | 215        |
|    iterations           | 78         |
|    time_elapsed         | 1480       |
|    total_timesteps      | 319488     |
| train/                  |            |
|    approx_kl            | 0.05068005 |
|    clip_fraction        | 0.359      |
|    clip_range           | 0.2        |
|    entropy_loss         | -3.86      |
|    explained_variance   | 0.665      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.24       |
|    n_updates            | 770        |
|    policy_gradient_loss | -0.00114   |
|    std                  | 0.879      |
|    value_loss           | 2.88       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 147         |
|    ep_rew_mean          | 12.7        |
|    success_rate         | 0.16        |
| time/                   |             |
|    fps                  | 215         |
|    iterations           | 79          |
|    time_elapsed         | 1499        |
|    total_timesteps      | 323584      |
| train/                  |             |
|    approx_kl            | 0.051907934 |
|    clip_fraction        | 0.369       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.87       |
|    explained_variance   | 0.716       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.416       |
|    n_updates            | 780         |
|    policy_gradient_loss | -0.00258    |
|    std                  | 0.881       |
|    value_loss           | 3.02        |
-----------------------------------------
[2026-05-17 13:56:20] N3FZ_TRAIN_HEARTBEAT config=decouple_nk_obs steps=323588/750000 percent= 43.15% rate=   215.5 step/s eta=  32.98 min recent_reward=10.534
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 161         |
|    ep_rew_mean          | 12.8        |
|    success_rate         | 0.18        |
| time/                   |             |
|    fps                  | 215         |
|    iterations           | 80          |
|    time_elapsed         | 1518        |
|    total_timesteps      | 327680      |
| train/                  |             |
|    approx_kl            | 0.055812303 |
|    clip_fraction        | 0.368       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.88       |
|    explained_variance   | 0.828       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.139       |
|    n_updates            | 790         |
|    policy_gradient_loss | -0.00785    |
|    std                  | 0.883       |
|    value_loss           | 1.28        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 161         |
|    ep_rew_mean          | 11.2        |
|    success_rate         | 0.14        |
| time/                   |             |
|    fps                  | 215         |
|    iterations           | 81          |
|    time_elapsed         | 1537        |
|    total_timesteps      | 331776      |
| train/                  |             |
|    approx_kl            | 0.047483142 |
|    clip_fraction        | 0.381       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.88       |
|    explained_variance   | 0.73        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.334       |
|    n_updates            | 800         |
|    policy_gradient_loss | -0.00306    |
|    std                  | 0.882       |
|    value_loss           | 2.25        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 172        |
|    ep_rew_mean          | 11.2       |
|    success_rate         | 0.16       |
| time/                   |            |
|    fps                  | 215        |
|    iterations           | 82         |
|    time_elapsed         | 1556       |
|    total_timesteps      | 335872     |
| train/                  |            |
|    approx_kl            | 0.06356781 |
|    clip_fraction        | 0.417      |
|    clip_range           | 0.2        |
|    entropy_loss         | -3.88      |
|    explained_variance   | 0.718      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.285      |
|    n_updates            | 810        |
|    policy_gradient_loss | 0.00282    |
|    std                  | 0.887      |
|    value_loss           | 2.96       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 164        |
|    ep_rew_mean          | 14.7       |
|    success_rate         | 0.25       |
| time/                   |            |
|    fps                  | 215        |
|    iterations           | 83         |
|    time_elapsed         | 1574       |
|    total_timesteps      | 339968     |
| train/                  |            |
|    approx_kl            | 0.04923006 |
|    clip_fraction        | 0.381      |
|    clip_range           | 0.2        |
|    entropy_loss         | -3.89      |
|    explained_variance   | 0.736      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.307      |
|    n_updates            | 820        |
|    policy_gradient_loss | 0.00142    |
|    std                  | 0.887      |
|    value_loss           | 2.55       |
----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 155       |
|    ep_rew_mean          | 13.9      |
|    success_rate         | 0.21      |
| time/                   |           |
|    fps                  | 215       |
|    iterations           | 84        |
|    time_elapsed         | 1594      |
|    total_timesteps      | 344064    |
