Using cpu device
Logging to /root/workspace/uav-risk-rl/checkpoints/env_v2_gpsi_heada_ppo_n3pf_decouple_decouple_deepsets_gpsi_s3/tensorboard/PPO_1
[2026-05-17 14:41:38] N3FZ_TRAIN_START config=decouple_deepsets_gpsi total_steps=750000 start_num_timesteps=0
---------------------------------
| rollout/           |          |
| rollout/                |             |
|    ep_len_mean          | 212         |
|    ep_rew_mean          | 12.7        |
|    success_rate         | 0.21        |
| time/                   |             |
|    fps                  | 213         |
|    iterations           | 43          |
|    time_elapsed         | 826         |
|    total_timesteps      | 176128      |
| train/                  |             |
|    approx_kl            | 0.020410985 |
|    clip_fraction        | 0.231       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.14       |
|    explained_variance   | 0.854       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.322       |
|    n_updates            | 420         |
|    policy_gradient_loss | -0.00483    |
|    std                  | 0.966       |
|    value_loss           | 2.18        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 208         |
|    ep_rew_mean          | 14.3        |
|    success_rate         | 0.23        |
| time/                   |             |
|    fps                  | 213         |
|    iterations           | 44          |
|    time_elapsed         | 845         |
|    total_timesteps      | 180224      |
| train/                  |             |
|    approx_kl            | 0.023084741 |
|    clip_fraction        | 0.209       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.14       |
|    explained_variance   | 0.896       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.566       |
|    n_updates            | 430         |
|    policy_gradient_loss | -0.00679    |
|    std                  | 0.964       |
|    value_loss           | 1.97        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 196         |
|    ep_rew_mean          | 15          |
|    success_rate         | 0.26        |
| time/                   |             |
|    fps                  | 212         |
|    iterations           | 45          |
|    time_elapsed         | 866         |
|    total_timesteps      | 184320      |
| train/                  |             |
|    approx_kl            | 0.025159584 |
|    clip_fraction        | 0.275       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.14       |
|    explained_variance   | 0.899       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.428       |
|    n_updates            | 440         |
|    policy_gradient_loss | -0.0068     |
|    std                  | 0.965       |
|    value_loss           | 1.62        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 183         |
|    ep_rew_mean          | 14.9        |
|    success_rate         | 0.22        |
| time/                   |             |
|    fps                  | 212         |
|    iterations           | 46          |
|    time_elapsed         | 885         |
|    total_timesteps      | 188416      |
| train/                  |             |
|    approx_kl            | 0.027293973 |
|    clip_fraction        | 0.232       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.14       |
|    explained_variance   | 0.825       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.292       |
|    n_updates            | 450         |
|    policy_gradient_loss | -0.0041     |
|    std                  | 0.965       |
|    value_loss           | 2.17        |
-----------------------------------------
[2026-05-17 14:56:38] N3FZ_TRAIN_HEARTBEAT config=decouple_deepsets_gpsi steps=191472/750000 percent= 25.53% rate=   212.7 step/s eta=  43.76 min recent_reward=15.966
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 182         |
|    ep_rew_mean          | 15.2        |
|    success_rate         | 0.24        |
| time/                   |             |
|    fps                  | 212         |
|    iterations           | 47          |
|    time_elapsed         | 904         |
|    total_timesteps      | 192512      |
| train/                  |             |
|    approx_kl            | 0.023641273 |
|    clip_fraction        | 0.24        |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.13       |
|    explained_variance   | 0.848       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.493       |
|    n_updates            | 460         |
|    policy_gradient_loss | -0.00305    |
|    std                  | 0.959       |
|    value_loss           | 2.68        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 189         |
|    ep_rew_mean          | 14.3        |
|    success_rate         | 0.24        |
| time/                   |             |
|    fps                  | 212         |
|    iterations           | 48          |
|    time_elapsed         | 925         |
|    total_timesteps      | 196608      |
| train/                  |             |
|    approx_kl            | 0.027373653 |
|    clip_fraction        | 0.229       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.13       |
|    explained_variance   | 0.815       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.661       |
|    n_updates            | 470         |
|    policy_gradient_loss | -7.99e-05   |
|    std                  | 0.963       |
|    value_loss           | 2.69        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 183         |
|    ep_rew_mean          | 14.9        |
|    success_rate         | 0.28        |
| time/                   |             |
|    fps                  | 212         |
|    iterations           | 49          |
|    time_elapsed         | 946         |
|    total_timesteps      | 200704      |
| train/                  |             |
|    approx_kl            | 0.024262635 |
|    clip_fraction        | 0.258       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.13       |
|    explained_variance   | 0.812       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.257       |
|    n_updates            | 480         |
|    policy_gradient_loss | -0.0075     |
|    std                  | 0.959       |
|    value_loss           | 1.79        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 204        |
|    ep_rew_mean          | 15         |
|    success_rate         | 0.29       |
| time/                   |            |
|    fps                  | 211        |
|    iterations           | 50         |
|    time_elapsed         | 966        |
|    total_timesteps      | 204800     |
| train/                  |            |
|    approx_kl            | 0.02922569 |
|    clip_fraction        | 0.26       |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.12      |
|    explained_variance   | 0.798      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.794      |
|    n_updates            | 490        |
|    policy_gradient_loss | -0.00376   |
|    std                  | 0.961      |
|    value_loss           | 3.37       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 217         |
|    ep_rew_mean          | 14.6        |
|    success_rate         | 0.28        |
| time/                   |             |
|    fps                  | 211         |
|    iterations           | 51          |
|    time_elapsed         | 987         |
|    total_timesteps      | 208896      |
| train/                  |             |
|    approx_kl            | 0.022522058 |
|    clip_fraction        | 0.238       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.11       |
|    explained_variance   | 0.881       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.522       |
|    n_updates            | 500         |
|    policy_gradient_loss | -0.00894    |
|    std                  | 0.951       |
|    value_loss           | 1.61        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 231         |
|    ep_rew_mean          | 14.1        |
|    success_rate         | 0.27        |
| time/                   |             |
|    fps                  | 211         |
|    iterations           | 52          |
|    time_elapsed         | 1008        |
|    total_timesteps      | 212992      |
| train/                  |             |
|    approx_kl            | 0.021432469 |
|    clip_fraction        | 0.228       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.08       |
|    explained_variance   | 0.893       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0892      |
|    n_updates            | 510         |
|    policy_gradient_loss | -0.00936    |
|    std                  | 0.944       |
|    value_loss           | 0.963       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 213         |
|    ep_rew_mean          | 15.9        |
|    success_rate         | 0.29        |
| time/                   |             |
|    fps                  | 211         |
|    iterations           | 53          |
|    time_elapsed         | 1027        |
|    total_timesteps      | 217088      |
| train/                  |             |
|    approx_kl            | 0.025222065 |
|    clip_fraction        | 0.262       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.08       |
|    explained_variance   | 0.894       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.149       |
|    n_updates            | 520         |
|    policy_gradient_loss | -0.00838    |
|    std                  | 0.944       |
|    value_loss           | 1.53        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 203         |
|    ep_rew_mean          | 15.5        |
|    success_rate         | 0.23        |
| time/                   |             |
|    fps                  | 211         |
|    iterations           | 54          |
|    time_elapsed         | 1047        |
|    total_timesteps      | 221184      |
| train/                  |             |
|    approx_kl            | 0.019920316 |
|    clip_fraction        | 0.244       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.07       |
|    explained_variance   | 0.792       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.554       |
|    n_updates            | 530         |
|    policy_gradient_loss | -0.00117    |
|    std                  | 0.943       |
|    value_loss           | 2.91        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 171         |
|    ep_rew_mean          | 15          |
|    success_rate         | 0.22        |
| time/                   |             |
|    fps                  | 211         |
|    iterations           | 55          |
|    time_elapsed         | 1067        |
|    total_timesteps      | 225280      |
| train/                  |             |
|    approx_kl            | 0.024891645 |
|    clip_fraction        | 0.235       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.07       |
|    explained_variance   | 0.819       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.532       |
|    n_updates            | 540         |
|    policy_gradient_loss | -0.00698    |
|    std                  | 0.945       |
|    value_loss           | 2.7         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 141         |
|    ep_rew_mean          | 14.2        |
|    success_rate         | 0.2         |
| time/                   |             |
|    fps                  | 210         |
|    iterations           | 56          |
|    time_elapsed         | 1088        |
|    total_timesteps      | 229376      |
| train/                  |             |
|    approx_kl            | 0.025998179 |
|    clip_fraction        | 0.262       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.08       |
|    explained_variance   | 0.752       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.748       |
|    n_updates            | 550         |
|    policy_gradient_loss | -0.00204    |
|    std                  | 0.945       |
|    value_loss           | 3.7         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 145         |
|    ep_rew_mean          | 13.1        |
|    success_rate         | 0.15        |
| time/                   |             |
|    fps                  | 210         |
|    iterations           | 57          |
|    time_elapsed         | 1109        |
|    total_timesteps      | 233472      |
| train/                  |             |
|    approx_kl            | 0.027164768 |
|    clip_fraction        | 0.249       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.08       |
|    explained_variance   | 0.747       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.619       |
|    n_updates            | 560         |
|    policy_gradient_loss | -0.00673    |
|    std                  | 0.948       |
|    value_loss           | 3.56        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 160         |
|    ep_rew_mean          | 14.2        |
|    success_rate         | 0.21        |
| time/                   |             |
|    fps                  | 210         |
|    iterations           | 58          |
|    time_elapsed         | 1129        |
|    total_timesteps      | 237568      |
| train/                  |             |
|    approx_kl            | 0.029696353 |
|    clip_fraction        | 0.292       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.09       |
|    explained_variance   | 0.78        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.288       |
|    n_updates            | 570         |
|    policy_gradient_loss | -0.00466    |
|    std                  | 0.948       |
|    value_loss           | 2.02        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 171         |
|    ep_rew_mean          | 15.9        |
|    success_rate         | 0.27        |
| time/                   |             |
|    fps                  | 210         |
|    iterations           | 59          |
|    time_elapsed         | 1148        |
|    total_timesteps      | 241664      |
| train/                  |             |
|    approx_kl            | 0.034419224 |
|    clip_fraction        | 0.297       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.08       |
|    explained_variance   | 0.793       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.357       |
|    n_updates            | 580         |
|    policy_gradient_loss | -0.00184    |
|    std                  | 0.945       |
|    value_loss           | 2.42        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 194        |
|    ep_rew_mean          | 15.2       |
|    success_rate         | 0.25       |
| time/                   |            |
|    fps                  | 209        |
|    iterations           | 60         |
|    time_elapsed         | 1170       |
|    total_timesteps      | 245760     |
| train/                  |            |
|    approx_kl            | 0.02414443 |
|    clip_fraction        | 0.245      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.08      |
|    explained_variance   | 0.877      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.648      |
|    n_updates            | 590        |
|    policy_gradient_loss | -0.00898   |
|    std                  | 0.948      |
|    value_loss           | 1.96       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 211         |
|    ep_rew_mean          | 15          |
|    success_rate         | 0.26        |
| time/                   |             |
|    fps                  | 209         |
|    iterations           | 61          |
|    time_elapsed         | 1190        |
|    total_timesteps      | 249856      |
| train/                  |             |
|    approx_kl            | 0.027497038 |
|    clip_fraction        | 0.279       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.09       |
|    explained_variance   | 0.862       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.167       |
|    n_updates            | 600         |
|    policy_gradient_loss | -0.0069     |
|    std                  | 0.952       |
|    value_loss           | 1.36        |
-----------------------------------------
[2026-05-17 15:01:32] N3FZ_CHECKPOINT_SAVED step=250000 path=checkpoints/env_v2_gpsi_heada_ppo_n3pf_decouple_decouple_deepsets_gpsi_s3/checkpoint_250k.zip
[2026-05-17 15:01:38] N3FZ_TRAIN_HEARTBEAT config=decouple_deepsets_gpsi steps=251328/750000 percent= 33.51% rate=   209.4 step/s eta=  39.68 min recent_reward=13.240
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 225         |
|    ep_rew_mean          | 14.7        |
|    success_rate         | 0.26        |
| time/                   |             |
|    fps                  | 209         |
|    iterations           | 62          |
|    time_elapsed         | 1211        |
|    total_timesteps      | 253952      |
| train/                  |             |
|    approx_kl            | 0.031348303 |
|    clip_fraction        | 0.288       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.11       |
|    explained_variance   | 0.83        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.21        |
|    n_updates            | 610         |
|    policy_gradient_loss | -0.00875    |
|    std                  | 0.957       |
|    value_loss           | 2.01        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 227        |
|    ep_rew_mean          | 14         |
|    success_rate         | 0.27       |
| time/                   |            |
|    fps                  | 209        |
|    iterations           | 63         |
|    time_elapsed         | 1231       |
|    total_timesteps      | 258048     |
| train/                  |            |
|    approx_kl            | 0.03184092 |
|    clip_fraction        | 0.292      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.12      |
|    explained_variance   | 0.821      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.214      |
|    n_updates            | 620        |
|    policy_gradient_loss | -0.00429   |
|    std                  | 0.958      |
|    value_loss           | 1.5        |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 241         |
|    ep_rew_mean          | 13.4        |
|    success_rate         | 0.26        |
| time/                   |             |
|    fps                  | 209         |
|    iterations           | 64          |
|    time_elapsed         | 1252        |
|    total_timesteps      | 262144      |
| train/                  |             |
|    approx_kl            | 0.029843476 |
|    clip_fraction        | 0.282       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.12       |
|    explained_variance   | 0.817       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.208       |
|    n_updates            | 630         |
|    policy_gradient_loss | -0.00215    |
|    std                  | 0.958       |
|    value_loss           | 1.93        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 243         |
|    ep_rew_mean          | 13.2        |
|    success_rate         | 0.24        |
| time/                   |             |
|    fps                  | 209         |
|    iterations           | 65          |
|    time_elapsed         | 1272        |
|    total_timesteps      | 266240      |
| train/                  |             |
|    approx_kl            | 0.023822047 |
|    clip_fraction        | 0.239       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.12       |
|    explained_variance   | 0.874       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.078       |
|    n_updates            | 640         |
|    policy_gradient_loss | -0.00405    |
|    std                  | 0.963       |
|    value_loss           | 0.695       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 243         |
|    ep_rew_mean          | 13.4        |
|    success_rate         | 0.23        |
| time/                   |             |
|    fps                  | 209         |
|    iterations           | 66          |
|    time_elapsed         | 1290        |
|    total_timesteps      | 270336      |
| train/                  |             |
|    approx_kl            | 0.019474376 |
|    clip_fraction        | 0.253       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.13       |
|    explained_variance   | 0.878       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.163       |
|    n_updates            | 650         |
|    policy_gradient_loss | -0.00393    |
|    std                  | 0.96        |
|    value_loss           | 1.26        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 244         |
|    ep_rew_mean          | 14.3        |
|    success_rate         | 0.25        |
| time/                   |             |
|    fps                  | 209         |
|    iterations           | 67          |
|    time_elapsed         | 1311        |
|    total_timesteps      | 274432      |
| train/                  |             |
|    approx_kl            | 0.022994736 |
|    clip_fraction        | 0.232       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.12       |
|    explained_variance   | 0.929       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0845      |
|    n_updates            | 660         |
|    policy_gradient_loss | -0.00602    |
|    std                  | 0.961       |
|    value_loss           | 0.89        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 239         |
|    ep_rew_mean          | 15.2        |
|    success_rate         | 0.27        |
| time/                   |             |
|    fps                  | 209         |
|    iterations           | 68          |
|    time_elapsed         | 1331        |
|    total_timesteps      | 278528      |
| train/                  |             |
|    approx_kl            | 0.023298813 |
|    clip_fraction        | 0.251       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.13       |
|    explained_variance   | 0.86        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.166       |
|    n_updates            | 670         |
|    policy_gradient_loss | 0.000678    |
|    std                  | 0.965       |
|    value_loss           | 1.64        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 237         |
|    ep_rew_mean          | 15.3        |
|    success_rate         | 0.26        |
| time/                   |             |
|    fps                  | 209         |
|    iterations           | 69          |
|    time_elapsed         | 1350        |
|    total_timesteps      | 282624      |
| train/                  |             |
|    approx_kl            | 0.025021117 |
|    clip_fraction        | 0.214       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.14       |
|    explained_variance   | 0.875       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.182       |
|    n_updates            | 680         |
|    policy_gradient_loss | -0.00464    |
|    std                  | 0.97        |
|    value_loss           | 1.48        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 235        |
|    ep_rew_mean          | 14.8       |
|    success_rate         | 0.23       |
| time/                   |            |
|    fps                  | 209        |
|    iterations           | 70         |
|    time_elapsed         | 1370       |
|    total_timesteps      | 286720     |
| train/                  |            |
|    approx_kl            | 0.02638653 |
|    clip_fraction        | 0.217      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.15      |
|    explained_variance   | 0.889      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.141      |
|    n_updates            | 690        |
|    policy_gradient_loss | -0.00618   |
|    std                  | 0.969      |
|    value_loss           | 1.28       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 227         |
|    ep_rew_mean          | 14.2        |
|    success_rate         | 0.22        |
| time/                   |             |
|    fps                  | 209         |
|    iterations           | 71          |
|    time_elapsed         | 1390        |
|    total_timesteps      | 290816      |
| train/                  |             |
|    approx_kl            | 0.028305639 |
|    clip_fraction        | 0.243       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.15       |
|    explained_variance   | 0.922       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0719      |
|    n_updates            | 700         |
|    policy_gradient_loss | -0.00528    |
|    std                  | 0.966       |
|    value_loss           | 0.552       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 225         |
|    ep_rew_mean          | 14          |
|    success_rate         | 0.21        |
| time/                   |             |
|    fps                  | 208         |
|    iterations           | 72          |
|    time_elapsed         | 1411        |
|    total_timesteps      | 294912      |
| train/                  |             |
|    approx_kl            | 0.022559676 |
|    clip_fraction        | 0.231       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.14       |
|    explained_variance   | 0.898       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.229       |
|    n_updates            | 710         |
|    policy_gradient_loss | -0.00677    |
|    std                  | 0.963       |
|    value_loss           | 1.83        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 231         |
|    ep_rew_mean          | 13.7        |
|    success_rate         | 0.19        |
| time/                   |             |
|    fps                  | 208         |
|    iterations           | 73          |
|    time_elapsed         | 1432        |
|    total_timesteps      | 299008      |
| train/                  |             |
|    approx_kl            | 0.022552442 |
|    clip_fraction        | 0.207       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.14       |
|    explained_variance   | 0.891       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.14        |
|    n_updates            | 720         |
|    policy_gradient_loss | -0.0084     |
|    std                  | 0.967       |
|    value_loss           | 1.19        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 233        |
|    ep_rew_mean          | 13.6       |
|    success_rate         | 0.16       |
| time/                   |            |
|    fps                  | 208        |
|    iterations           | 74         |
|    time_elapsed         | 1453       |
|    total_timesteps      | 303104     |
| train/                  |            |
|    approx_kl            | 0.01968877 |
|    clip_fraction        | 0.216      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.13      |
|    explained_variance   | 0.938      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0446     |
|    n_updates            | 730        |
|    policy_gradient_loss | -0.00687   |
|    std                  | 0.961      |
|    value_loss           | 0.677      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 223        |
|    ep_rew_mean          | 12.2       |
|    success_rate         | 0.12       |
| time/                   |            |
|    fps                  | 208        |
|    iterations           | 75         |
|    time_elapsed         | 1473       |
|    total_timesteps      | 307200     |
| train/                  |            |
|    approx_kl            | 0.01989222 |
|    clip_fraction        | 0.206      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.12      |
|    explained_variance   | 0.914      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0451     |
|    n_updates            | 740        |
|    policy_gradient_loss | -0.00627   |
|    std                  | 0.958      |
|    value_loss           | 0.773      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 223         |
|    ep_rew_mean          | 12.7        |
|    success_rate         | 0.14        |
| time/                   |             |
|    fps                  | 208         |
|    iterations           | 76          |
|    time_elapsed         | 1492        |
|    total_timesteps      | 311296      |
| train/                  |             |
|    approx_kl            | 0.034865364 |
|    clip_fraction        | 0.227       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.12       |
|    explained_variance   | 0.89        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.145       |
|    n_updates            | 750         |
|    policy_gradient_loss | -0.0119     |
|    std                  | 0.961       |
|    value_loss           | 1.2         |
-----------------------------------------
[2026-05-17 15:06:38] N3FZ_TRAIN_HEARTBEAT config=decouple_deepsets_gpsi steps=312532/750000 percent= 41.67% rate=   208.3 step/s eta=  34.99 min recent_reward=11.338
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 213         |
|    ep_rew_mean          | 12.3        |
|    success_rate         | 0.14        |
| time/                   |             |
|    fps                  | 208         |
|    iterations           | 77          |
|    time_elapsed         | 1512        |
|    total_timesteps      | 315392      |
| train/                  |             |
|    approx_kl            | 0.032641888 |
|    clip_fraction        | 0.283       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.12       |
|    explained_variance   | 0.864       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.183       |
|    n_updates            | 760         |
|    policy_gradient_loss | -0.00622    |
|    std                  | 0.96        |
|    value_loss           | 1.54        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 209         |
|    ep_rew_mean          | 11.6        |
|    success_rate         | 0.11        |
| time/                   |             |
|    fps                  | 208         |
|    iterations           | 78          |
|    time_elapsed         | 1532        |
|    total_timesteps      | 319488      |
| train/                  |             |
|    approx_kl            | 0.031861875 |
|    clip_fraction        | 0.302       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.12       |
|    explained_variance   | 0.827       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.263       |
|    n_updates            | 770         |
|    policy_gradient_loss | 0.00126     |
|    std                  | 0.962       |
|    value_loss           | 1.72        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 216         |
|    ep_rew_mean          | 10.9        |
|    success_rate         | 0.1         |
| time/                   |             |
|    fps                  | 208         |
|    iterations           | 79          |
|    time_elapsed         | 1552        |
|    total_timesteps      | 323584      |
| train/                  |             |
|    approx_kl            | 0.031601436 |
|    clip_fraction        | 0.29        |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.12       |
|    explained_variance   | 0.876       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.277       |
|    n_updates            | 780         |
|    policy_gradient_loss | -0.00637    |
|    std                  | 0.96        |
|    value_loss           | 1.61        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 208         |
|    ep_rew_mean          | 12.2        |
|    success_rate         | 0.14        |
| time/                   |             |
|    fps                  | 208         |
|    iterations           | 80          |
|    time_elapsed         | 1572        |
|    total_timesteps      | 327680      |
| train/                  |             |
|    approx_kl            | 0.030385679 |
|    clip_fraction        | 0.291       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.13       |
|    explained_variance   | 0.946       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.065       |
|    n_updates            | 790         |
|    policy_gradient_loss | -0.00899    |
|    std                  | 0.967       |
|    value_loss           | 0.614       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 226         |
|    ep_rew_mean          | 14.1        |
|    success_rate         | 0.21        |
| time/                   |             |
|    fps                  | 208         |
|    iterations           | 81          |
|    time_elapsed         | 1593        |
|    total_timesteps      | 331776      |
| train/                  |             |
|    approx_kl            | 0.030939816 |
|    clip_fraction        | 0.267       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.14       |
|    explained_variance   | 0.858       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.268       |
|    n_updates            | 800         |
|    policy_gradient_loss | -0.0039     |
|    std                  | 0.968       |
|    value_loss           | 2.14        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 235        |
|    ep_rew_mean          | 15.5       |
|    success_rate         | 0.28       |
| time/                   |            |
|    fps                  | 208        |
|    iterations           | 82         |
|    time_elapsed         | 1613       |
|    total_timesteps      | 335872     |
| train/                  |            |
|    approx_kl            | 0.02961431 |
|    clip_fraction        | 0.242      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.14      |
|    explained_variance   | 0.871      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.529      |
|    n_updates            | 810        |
|    policy_gradient_loss | -0.00279   |
|    std                  | 0.959      |
|    value_loss           | 2.41       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 232         |
|    ep_rew_mean          | 17.8        |
|    success_rate         | 0.33        |
| time/                   |             |
|    fps                  | 208         |
|    iterations           | 83          |
|    time_elapsed         | 1634        |
|    total_timesteps      | 339968      |
| train/                  |             |
|    approx_kl            | 0.039109007 |
|    clip_fraction        | 0.318       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.12       |
|    explained_variance   | 0.824       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.405       |
|    n_updates            | 820         |
|    policy_gradient_loss | 0.00451     |
|    std                  | 0.959       |
|    value_loss           | 2.55        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 233         |
|    ep_rew_mean          | 20.1        |
|    success_rate         | 0.42        |
