Using cpu device
Logging to /root/workspace/uav-risk-rl/checkpoints/env_v2_gpsi_heada_ppo_n3pf_decouple_decouple_deepsets_obs_s1/tensorboard/PPO_1
[2026-05-17 13:36:26] N3FZ_TRAIN_START config=decouple_deepsets_obs total_steps=750000 start_num_timesteps=0
---------------------------------
| rollout/           |          |
|    ep_len_mean          | 163         |
|    ep_rew_mean          | 17.6        |
|    success_rate         | 0.25        |
| time/                   |             |
|    fps                  | 213         |
|    iterations           | 43          |
|    time_elapsed         | 825         |
|    total_timesteps      | 176128      |
| train/                  |             |
|    approx_kl            | 0.022818822 |
|    clip_fraction        | 0.211       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.94       |
|    explained_variance   | 0.747       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.448       |
|    n_updates            | 420         |
|    policy_gradient_loss | 0.00153     |
|    std                  | 0.904       |
|    value_loss           | 3.35        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 150         |
|    ep_rew_mean          | 19.7        |
|    success_rate         | 0.3         |
| time/                   |             |
|    fps                  | 213         |
|    iterations           | 44          |
|    time_elapsed         | 844         |
|    total_timesteps      | 180224      |
| train/                  |             |
|    approx_kl            | 0.026074424 |
|    clip_fraction        | 0.24        |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.94       |
|    explained_variance   | 0.744       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.364       |
|    n_updates            | 430         |
|    policy_gradient_loss | 1.26e-05    |
|    std                  | 0.9         |
|    value_loss           | 2.47        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 147         |
|    ep_rew_mean          | 19.9        |
|    success_rate         | 0.29        |
| time/                   |             |
|    fps                  | 213         |
|    iterations           | 45          |
|    time_elapsed         | 863         |
|    total_timesteps      | 184320      |
| train/                  |             |
|    approx_kl            | 0.027185433 |
|    clip_fraction        | 0.278       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.94       |
|    explained_variance   | 0.732       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.368       |
|    n_updates            | 440         |
|    policy_gradient_loss | -0.00215    |
|    std                  | 0.908       |
|    value_loss           | 2.63        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 149         |
|    ep_rew_mean          | 21.4        |
|    success_rate         | 0.36        |
| time/                   |             |
|    fps                  | 213         |
|    iterations           | 46          |
|    time_elapsed         | 883         |
|    total_timesteps      | 188416      |
| train/                  |             |
|    approx_kl            | 0.029314635 |
|    clip_fraction        | 0.272       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.96       |
|    explained_variance   | 0.725       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.605       |
|    n_updates            | 450         |
|    policy_gradient_loss | -0.00584    |
|    std                  | 0.913       |
|    value_loss           | 2.89        |
-----------------------------------------
[2026-05-17 13:51:26] N3FZ_TRAIN_HEARTBEAT config=decouple_deepsets_obs steps=192048/750000 percent= 25.61% rate=   213.4 step/s eta=  43.58 min recent_reward=18.533
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 142         |
|    ep_rew_mean          | 19.2        |
|    success_rate         | 0.28        |
| time/                   |             |
|    fps                  | 213         |
|    iterations           | 47          |
|    time_elapsed         | 901         |
|    total_timesteps      | 192512      |
| train/                  |             |
|    approx_kl            | 0.026496489 |
|    clip_fraction        | 0.224       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.97       |
|    explained_variance   | 0.687       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.797       |
|    n_updates            | 460         |
|    policy_gradient_loss | -0.000286   |
|    std                  | 0.915       |
|    value_loss           | 3.39        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 139         |
|    ep_rew_mean          | 18.6        |
|    success_rate         | 0.27        |
| time/                   |             |
|    fps                  | 213         |
|    iterations           | 48          |
|    time_elapsed         | 920         |
|    total_timesteps      | 196608      |
| train/                  |             |
|    approx_kl            | 0.024676427 |
|    clip_fraction        | 0.238       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.99       |
|    explained_variance   | 0.65        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.348       |
|    n_updates            | 470         |
|    policy_gradient_loss | -0.00151    |
|    std                  | 0.922       |
|    value_loss           | 3.69        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 133         |
|    ep_rew_mean          | 17.2        |
|    success_rate         | 0.24        |
| time/                   |             |
|    fps                  | 213         |
|    iterations           | 49          |
|    time_elapsed         | 939         |
|    total_timesteps      | 200704      |
| train/                  |             |
|    approx_kl            | 0.026452221 |
|    clip_fraction        | 0.226       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4          |
|    explained_variance   | 0.655       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.795       |
|    n_updates            | 480         |
|    policy_gradient_loss | -0.00129    |
|    std                  | 0.922       |
|    value_loss           | 4.07        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 138         |
|    ep_rew_mean          | 19.6        |
|    success_rate         | 0.31        |
| time/                   |             |
|    fps                  | 213         |
|    iterations           | 50          |
|    time_elapsed         | 958         |
|    total_timesteps      | 204800      |
| train/                  |             |
|    approx_kl            | 0.028534902 |
|    clip_fraction        | 0.234       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.01       |
|    explained_variance   | 0.681       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.582       |
|    n_updates            | 490         |
|    policy_gradient_loss | 0.000767    |
|    std                  | 0.928       |
|    value_loss           | 3.73        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 131         |
|    ep_rew_mean          | 19.2        |
|    success_rate         | 0.29        |
| time/                   |             |
|    fps                  | 213         |
|    iterations           | 51          |
|    time_elapsed         | 976         |
|    total_timesteps      | 208896      |
| train/                  |             |
|    approx_kl            | 0.025576675 |
|    clip_fraction        | 0.245       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.01       |
|    explained_variance   | 0.669       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.473       |
|    n_updates            | 500         |
|    policy_gradient_loss | -0.00172    |
|    std                  | 0.923       |
|    value_loss           | 2.75        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 130         |
|    ep_rew_mean          | 20.1        |
|    success_rate         | 0.3         |
| time/                   |             |
|    fps                  | 213         |
|    iterations           | 52          |
|    time_elapsed         | 995         |
|    total_timesteps      | 212992      |
| train/                  |             |
|    approx_kl            | 0.028844267 |
|    clip_fraction        | 0.243       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4          |
|    explained_variance   | 0.663       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.62        |
|    n_updates            | 510         |
|    policy_gradient_loss | -0.00191    |
|    std                  | 0.918       |
|    value_loss           | 4.04        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 123         |
|    ep_rew_mean          | 18.4        |
|    success_rate         | 0.26        |
| time/                   |             |
|    fps                  | 214         |
|    iterations           | 53          |
|    time_elapsed         | 1013        |
|    total_timesteps      | 217088      |
| train/                  |             |
|    approx_kl            | 0.026222609 |
|    clip_fraction        | 0.217       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.98       |
|    explained_variance   | 0.667       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.339       |
|    n_updates            | 520         |
|    policy_gradient_loss | -0.00402    |
|    std                  | 0.91        |
|    value_loss           | 3.26        |
-----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 131       |
|    ep_rew_mean          | 18.1      |
|    success_rate         | 0.23      |
| time/                   |           |
|    fps                  | 213       |
|    iterations           | 54        |
|    time_elapsed         | 1033      |
|    total_timesteps      | 221184    |
| train/                  |           |
|    approx_kl            | 0.0289634 |
|    clip_fraction        | 0.288     |
|    clip_range           | 0.2       |
|    entropy_loss         | -3.96     |
|    explained_variance   | 0.654     |
|    learning_rate        | 0.0003    |
|    loss                 | 0.612     |
|    n_updates            | 530       |
|    policy_gradient_loss | -0.0034   |
|    std                  | 0.906     |
|    value_loss           | 3.39      |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 134         |
|    ep_rew_mean          | 19.7        |
|    success_rate         | 0.3         |
| time/                   |             |
|    fps                  | 213         |
|    iterations           | 55          |
|    time_elapsed         | 1052        |
|    total_timesteps      | 225280      |
| train/                  |             |
|    approx_kl            | 0.030484458 |
|    clip_fraction        | 0.299       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.95       |
|    explained_variance   | 0.796       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.222       |
|    n_updates            | 540         |
|    policy_gradient_loss | -0.00454    |
|    std                  | 0.904       |
|    value_loss           | 2.21        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 135         |
|    ep_rew_mean          | 18.5        |
|    success_rate         | 0.28        |
| time/                   |             |
|    fps                  | 213         |
|    iterations           | 56          |
|    time_elapsed         | 1072        |
|    total_timesteps      | 229376      |
| train/                  |             |
|    approx_kl            | 0.031860955 |
|    clip_fraction        | 0.29        |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.94       |
|    explained_variance   | 0.658       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.594       |
|    n_updates            | 550         |
|    policy_gradient_loss | -0.00237    |
|    std                  | 0.902       |
|    value_loss           | 3.29        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 140         |
|    ep_rew_mean          | 19.2        |
|    success_rate         | 0.3         |
| time/                   |             |
|    fps                  | 214         |
|    iterations           | 57          |
|    time_elapsed         | 1090        |
|    total_timesteps      | 233472      |
| train/                  |             |
|    approx_kl            | 0.024757946 |
|    clip_fraction        | 0.24        |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.94       |
|    explained_variance   | 0.664       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.647       |
|    n_updates            | 560         |
|    policy_gradient_loss | 0.00246     |
|    std                  | 0.908       |
|    value_loss           | 3.27        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 151         |
|    ep_rew_mean          | 18.6        |
|    success_rate         | 0.3         |
| time/                   |             |
|    fps                  | 214         |
|    iterations           | 58          |
|    time_elapsed         | 1108        |
|    total_timesteps      | 237568      |
| train/                  |             |
|    approx_kl            | 0.039750405 |
|    clip_fraction        | 0.305       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.95       |
|    explained_variance   | 0.714       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.359       |
|    n_updates            | 570         |
|    policy_gradient_loss | -0.00268    |
|    std                  | 0.903       |
|    value_loss           | 2.35        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 160        |
|    ep_rew_mean          | 17.6       |
|    success_rate         | 0.25       |
| time/                   |            |
|    fps                  | 214        |
|    iterations           | 59         |
|    time_elapsed         | 1127       |
|    total_timesteps      | 241664     |
| train/                  |            |
|    approx_kl            | 0.03972943 |
|    clip_fraction        | 0.327      |
|    clip_range           | 0.2        |
|    entropy_loss         | -3.95      |
|    explained_variance   | 0.75       |
|    learning_rate        | 0.0003     |
|    loss                 | 0.298      |
|    n_updates            | 580        |
|    policy_gradient_loss | -0.00159   |
|    std                  | 0.908      |
|    value_loss           | 2.16       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 168        |
|    ep_rew_mean          | 19.6       |
|    success_rate         | 0.31       |
| time/                   |            |
|    fps                  | 214        |
|    iterations           | 60         |
|    time_elapsed         | 1146       |
|    total_timesteps      | 245760     |
| train/                  |            |
|    approx_kl            | 0.03345038 |
|    clip_fraction        | 0.287      |
|    clip_range           | 0.2        |
|    entropy_loss         | -3.96      |
|    explained_variance   | 0.821      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.199      |
|    n_updates            | 590        |
|    policy_gradient_loss | -0.00438   |
|    std                  | 0.907      |
|    value_loss           | 1.76       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 170         |
|    ep_rew_mean          | 19.2        |
|    success_rate         | 0.28        |
| time/                   |             |
|    fps                  | 214         |
|    iterations           | 61          |
|    time_elapsed         | 1166        |
|    total_timesteps      | 249856      |
| train/                  |             |
|    approx_kl            | 0.036313582 |
|    clip_fraction        | 0.254       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.95       |
|    explained_variance   | 0.732       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.298       |
|    n_updates            | 600         |
|    policy_gradient_loss | -0.00512    |
|    std                  | 0.906       |
|    value_loss           | 2.18        |
-----------------------------------------
[2026-05-17 13:55:55] N3FZ_CHECKPOINT_SAVED step=250000 path=checkpoints/env_v2_gpsi_heada_ppo_n3pf_decouple_decouple_deepsets_obs_s1/checkpoint_250k.zip
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 161         |
|    ep_rew_mean          | 19.7        |
|    success_rate         | 0.29        |
| time/                   |             |
|    fps                  | 214         |
|    iterations           | 62          |
|    time_elapsed         | 1185        |
|    total_timesteps      | 253952      |
| train/                  |             |
|    approx_kl            | 0.028053952 |
|    clip_fraction        | 0.29        |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.95       |
|    explained_variance   | 0.789       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.186       |
|    n_updates            | 610         |
|    policy_gradient_loss | -0.00599    |
|    std                  | 0.905       |
|    value_loss           | 1.99        |
-----------------------------------------
[2026-05-17 13:56:26] N3FZ_TRAIN_HEARTBEAT config=decouple_deepsets_obs steps=257068/750000 percent= 34.28% rate=   214.2 step/s eta=  38.35 min recent_reward=21.513
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 158         |
|    ep_rew_mean          | 21.2        |
|    success_rate         | 0.36        |
| time/                   |             |
|    fps                  | 214         |
|    iterations           | 63          |
|    time_elapsed         | 1203        |
|    total_timesteps      | 258048      |
| train/                  |             |
|    approx_kl            | 0.043894812 |
|    clip_fraction        | 0.308       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.95       |
|    explained_variance   | 0.714       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.547       |
|    n_updates            | 620         |
|    policy_gradient_loss | 0.00015     |
|    std                  | 0.905       |
|    value_loss           | 3.06        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 159         |
|    ep_rew_mean          | 22.3        |
|    success_rate         | 0.41        |
| time/                   |             |
|    fps                  | 214         |
|    iterations           | 64          |
|    time_elapsed         | 1223        |
|    total_timesteps      | 262144      |
| train/                  |             |
|    approx_kl            | 0.032351494 |
|    clip_fraction        | 0.269       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.93       |
|    explained_variance   | 0.672       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.325       |
|    n_updates            | 630         |
|    policy_gradient_loss | -0.00102    |
|    std                  | 0.896       |
|    value_loss           | 2.13        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 151         |
|    ep_rew_mean          | 23          |
|    success_rate         | 0.41        |
| time/                   |             |
|    fps                  | 214         |
|    iterations           | 65          |
|    time_elapsed         | 1242        |
|    total_timesteps      | 266240      |
| train/                  |             |
|    approx_kl            | 0.033276968 |
|    clip_fraction        | 0.261       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.92       |
|    explained_variance   | 0.664       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.511       |
|    n_updates            | 640         |
|    policy_gradient_loss | 0.00423     |
|    std                  | 0.898       |
|    value_loss           | 3.39        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 150         |
|    ep_rew_mean          | 23.1        |
|    success_rate         | 0.4         |
| time/                   |             |
|    fps                  | 214         |
|    iterations           | 66          |
|    time_elapsed         | 1262        |
|    total_timesteps      | 270336      |
| train/                  |             |
|    approx_kl            | 0.028611455 |
|    clip_fraction        | 0.242       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.92       |
|    explained_variance   | 0.652       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.282       |
|    n_updates            | 650         |
|    policy_gradient_loss | -0.00394    |
|    std                  | 0.896       |
|    value_loss           | 2.5         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 147         |
|    ep_rew_mean          | 23.4        |
|    success_rate         | 0.4         |
| time/                   |             |
|    fps                  | 214         |
|    iterations           | 67          |
|    time_elapsed         | 1280        |
|    total_timesteps      | 274432      |
| train/                  |             |
|    approx_kl            | 0.028508205 |
|    clip_fraction        | 0.274       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.92       |
|    explained_variance   | 0.597       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.508       |
|    n_updates            | 660         |
|    policy_gradient_loss | -5.37e-05   |
|    std                  | 0.896       |
|    value_loss           | 2.55        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 146         |
|    ep_rew_mean          | 24          |
|    success_rate         | 0.42        |
| time/                   |             |
|    fps                  | 214         |
|    iterations           | 68          |
|    time_elapsed         | 1299        |
|    total_timesteps      | 278528      |
| train/                  |             |
|    approx_kl            | 0.042432375 |
|    clip_fraction        | 0.322       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.93       |
|    explained_variance   | 0.515       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.385       |
|    n_updates            | 670         |
|    policy_gradient_loss | 8.05e-05    |
|    std                  | 0.901       |
|    value_loss           | 3.47        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 140         |
|    ep_rew_mean          | 25.1        |
|    success_rate         | 0.48        |
| time/                   |             |
|    fps                  | 214         |
|    iterations           | 69          |
|    time_elapsed         | 1318        |
|    total_timesteps      | 282624      |
| train/                  |             |
|    approx_kl            | 0.037777264 |
|    clip_fraction        | 0.31        |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.94       |
|    explained_variance   | 0.603       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.504       |
|    n_updates            | 680         |
|    policy_gradient_loss | 0.00327     |
|    std                  | 0.904       |
|    value_loss           | 3.12        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 141        |
|    ep_rew_mean          | 25.2       |
|    success_rate         | 0.47       |
| time/                   |            |
|    fps                  | 214        |
|    iterations           | 70         |
|    time_elapsed         | 1337       |
|    total_timesteps      | 286720     |
| train/                  |            |
|    approx_kl            | 0.02766383 |
|    clip_fraction        | 0.259      |
|    clip_range           | 0.2        |
|    entropy_loss         | -3.95      |
|    explained_variance   | 0.546      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.49       |
|    n_updates            | 690        |
|    policy_gradient_loss | -0.000395  |
|    std                  | 0.908      |
|    value_loss           | 3.51       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 132         |
|    ep_rew_mean          | 24.2        |
|    success_rate         | 0.42        |
| time/                   |             |
|    fps                  | 214         |
|    iterations           | 71          |
|    time_elapsed         | 1356        |
|    total_timesteps      | 290816      |
| train/                  |             |
|    approx_kl            | 0.034773253 |
|    clip_fraction        | 0.275       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.96       |
|    explained_variance   | 0.658       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.363       |
|    n_updates            | 700         |
|    policy_gradient_loss | -0.000371   |
|    std                  | 0.909       |
|    value_loss           | 2.94        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 122         |
|    ep_rew_mean          | 21.7        |
|    success_rate         | 0.32        |
| time/                   |             |
|    fps                  | 214         |
|    iterations           | 72          |
|    time_elapsed         | 1374        |
|    total_timesteps      | 294912      |
| train/                  |             |
|    approx_kl            | 0.022354487 |
|    clip_fraction        | 0.22        |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.96       |
|    explained_variance   | 0.66        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.492       |
|    n_updates            | 710         |
|    policy_gradient_loss | -0.00219    |
|    std                  | 0.909       |
|    value_loss           | 2.92        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 119         |
|    ep_rew_mean          | 21.6        |
|    success_rate         | 0.32        |
| time/                   |             |
|    fps                  | 214         |
|    iterations           | 73          |
|    time_elapsed         | 1394        |
|    total_timesteps      | 299008      |
| train/                  |             |
|    approx_kl            | 0.039005876 |
|    clip_fraction        | 0.274       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.97       |
|    explained_variance   | 0.644       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.785       |
|    n_updates            | 720         |
|    policy_gradient_loss | -0.000309   |
|    std                  | 0.914       |
|    value_loss           | 4.72        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 120        |
|    ep_rew_mean          | 21.3       |
|    success_rate         | 0.32       |
| time/                   |            |
|    fps                  | 214        |
|    iterations           | 74         |
|    time_elapsed         | 1412       |
|    total_timesteps      | 303104     |
| train/                  |            |
|    approx_kl            | 0.03315421 |
|    clip_fraction        | 0.263      |
|    clip_range           | 0.2        |
|    entropy_loss         | -3.99      |
|    explained_variance   | 0.643      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.441      |
|    n_updates            | 730        |
|    policy_gradient_loss | 0.00157    |
|    std                  | 0.916      |
|    value_loss           | 3.23       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 127         |
|    ep_rew_mean          | 23          |
|    success_rate         | 0.37        |
| time/                   |             |
|    fps                  | 214         |
|    iterations           | 75          |
|    time_elapsed         | 1431        |
|    total_timesteps      | 307200      |
| train/                  |             |
|    approx_kl            | 0.029828329 |
|    clip_fraction        | 0.268       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4          |
|    explained_variance   | 0.536       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.442       |
|    n_updates            | 740         |
|    policy_gradient_loss | 7.79e-05    |
|    std                  | 0.922       |
|    value_loss           | 3.84        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 130        |
|    ep_rew_mean          | 24.2       |
|    success_rate         | 0.42       |
| time/                   |            |
|    fps                  | 214        |
|    iterations           | 76         |
|    time_elapsed         | 1450       |
|    total_timesteps      | 311296     |
| train/                  |            |
|    approx_kl            | 0.03458329 |
|    clip_fraction        | 0.264      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.01      |
|    explained_variance   | 0.652      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.306      |
|    n_updates            | 750        |
|    policy_gradient_loss | -0.00325   |
|    std                  | 0.928      |
|    value_loss           | 3.06       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 132        |
|    ep_rew_mean          | 24.3       |
|    success_rate         | 0.43       |
| time/                   |            |
|    fps                  | 214        |
|    iterations           | 77         |
|    time_elapsed         | 1470       |
|    total_timesteps      | 315392     |
| train/                  |            |
|    approx_kl            | 0.03761316 |
|    clip_fraction        | 0.286      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.02      |
|    explained_variance   | 0.612      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.276      |
|    n_updates            | 760        |
|    policy_gradient_loss | 0.00176    |
|    std                  | 0.923      |
|    value_loss           | 2.7        |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 137         |
|    ep_rew_mean          | 23.9        |
|    success_rate         | 0.4         |
| time/                   |             |
|    fps                  | 214         |
|    iterations           | 78          |
|    time_elapsed         | 1488        |
|    total_timesteps      | 319488      |
| train/                  |             |
|    approx_kl            | 0.037352767 |
|    clip_fraction        | 0.293       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.01       |
|    explained_variance   | 0.565       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.265       |
|    n_updates            | 770         |
|    policy_gradient_loss | 0.00287     |
|    std                  | 0.928       |
|    value_loss           | 2.77        |
-----------------------------------------
[2026-05-17 14:01:26] N3FZ_TRAIN_HEARTBEAT config=decouple_deepsets_obs steps=321712/750000 percent= 42.89% rate=   214.5 step/s eta=  33.28 min recent_reward=23.121
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 137         |
|    ep_rew_mean          | 23.9        |
|    success_rate         | 0.4         |
| time/                   |             |
|    fps                  | 214         |
|    iterations           | 79          |
|    time_elapsed         | 1507        |
|    total_timesteps      | 323584      |
| train/                  |             |
|    approx_kl            | 0.027487416 |
|    clip_fraction        | 0.246       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.04       |
|    explained_variance   | 0.691       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.262       |
|    n_updates            | 780         |
|    policy_gradient_loss | -0.000307   |
|    std                  | 0.934       |
|    value_loss           | 1.83        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 138        |
|    ep_rew_mean          | 25.1       |
|    success_rate         | 0.44       |
| time/                   |            |
|    fps                  | 214        |
|    iterations           | 80         |
|    time_elapsed         | 1526       |
|    total_timesteps      | 327680     |
| train/                  |            |
|    approx_kl            | 0.02530694 |
|    clip_fraction        | 0.256      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.05      |
|    explained_variance   | 0.592      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.245      |
|    n_updates            | 790        |
|    policy_gradient_loss | 0.00219    |
|    std                  | 0.941      |
|    value_loss           | 2.43       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 136         |
|    ep_rew_mean          | 25.6        |
|    success_rate         | 0.46        |
| time/                   |             |
|    fps                  | 214         |
|    iterations           | 81          |
|    time_elapsed         | 1545        |
|    total_timesteps      | 331776      |
| train/                  |             |
|    approx_kl            | 0.026629284 |
|    clip_fraction        | 0.257       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.06       |
|    explained_variance   | 0.616       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.153       |
|    n_updates            | 800         |
|    policy_gradient_loss | -0.000793   |
|    std                  | 0.937       |
|    value_loss           | 1.85        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 136         |
|    ep_rew_mean          | 26.2        |
|    success_rate         | 0.47        |
| time/                   |             |
|    fps                  | 214         |
|    iterations           | 82          |
|    time_elapsed         | 1563        |
|    total_timesteps      | 335872      |
| train/                  |             |
|    approx_kl            | 0.024665773 |
|    clip_fraction        | 0.233       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.06       |
|    explained_variance   | 0.439       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.428       |
|    n_updates            | 810         |
|    policy_gradient_loss | -0.000102   |
|    std                  | 0.941       |
|    value_loss           | 3.28        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 132         |
|    ep_rew_mean          | 25          |
|    success_rate         | 0.41        |
| time/                   |             |
|    fps                  | 214         |
|    iterations           | 83          |
|    time_elapsed         | 1582        |
|    total_timesteps      | 339968      |
| train/                  |             |
|    approx_kl            | 0.029400192 |
|    clip_fraction        | 0.258       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.07       |
|    explained_variance   | 0.665       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.145       |
|    n_updates            | 820         |
|    policy_gradient_loss | -0.00671    |
|    std                  | 0.945       |
|    value_loss           | 1.9         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 126         |
|    ep_rew_mean          | 24          |
|    success_rate         | 0.37        |
| time/                   |             |
|    fps                  | 214         |
|    iterations           | 84          |
