Logging to /root/workspace/uav-risk-rl/checkpoints/env_v2_gpsi_heada_ppo_n3pf_decouple_decouple_deepsets_obs_s0/tensorboard/PPO_1
[2026-05-17 18:04:44] N3FZ_TRAIN_START config=decouple_deepsets_obs total_steps=250000 start_num_timesteps=750000
---------------------------------
| rollout/           |          |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 117         |
|    ep_rew_mean          | 23.7        |
|    success_rate         | 0.41        |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 43          |
|    time_elapsed         | 795         |
|    total_timesteps      | 926128      |
| train/                  |             |
|    approx_kl            | 0.024412513 |
|    clip_fraction        | 0.234       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.87       |
|    explained_variance   | 0.495       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.348       |
|    n_updates            | 2250        |
|    policy_gradient_loss | -0.00435    |
|    std                  | 1.24        |
|    value_loss           | 3.32        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 117         |
|    ep_rew_mean          | 24.2        |
|    success_rate         | 0.4         |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 44          |
|    time_elapsed         | 813         |
|    total_timesteps      | 930224      |
| train/                  |             |
|    approx_kl            | 0.023297034 |
|    clip_fraction        | 0.238       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.88       |
|    explained_variance   | 0.534       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.255       |
|    n_updates            | 2260        |
|    policy_gradient_loss | -0.00139    |
|    std                  | 1.24        |
|    value_loss           | 2.67        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 117         |
|    ep_rew_mean          | 22.9        |
|    success_rate         | 0.33        |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 45          |
|    time_elapsed         | 832         |
|    total_timesteps      | 934320      |
| train/                  |             |
|    approx_kl            | 0.024730187 |
|    clip_fraction        | 0.215       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.89       |
|    explained_variance   | 0.632       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.293       |
|    n_updates            | 2270        |
|    policy_gradient_loss | 0.00146     |
|    std                  | 1.25        |
|    value_loss           | 2.81        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 116         |
|    ep_rew_mean          | 23.5        |
|    success_rate         | 0.37        |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 46          |
|    time_elapsed         | 850         |
|    total_timesteps      | 938416      |
| train/                  |             |
|    approx_kl            | 0.023491126 |
|    clip_fraction        | 0.213       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.91       |
|    explained_variance   | 0.677       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.288       |
|    n_updates            | 2280        |
|    policy_gradient_loss | -0.00549    |
|    std                  | 1.26        |
|    value_loss           | 2.93        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 111         |
|    ep_rew_mean          | 21.7        |
|    success_rate         | 0.33        |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 47          |
|    time_elapsed         | 868         |
|    total_timesteps      | 942512      |
| train/                  |             |
|    approx_kl            | 0.023632871 |
|    clip_fraction        | 0.221       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.93       |
|    explained_variance   | 0.645       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.178       |
|    n_updates            | 2290        |
|    policy_gradient_loss | -0.0045     |
|    std                  | 1.26        |
|    value_loss           | 2.66        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 109        |
|    ep_rew_mean          | 21.6       |
|    success_rate         | 0.36       |
| time/                   |            |
|    fps                  | 221        |
|    iterations           | 48         |
|    time_elapsed         | 887        |
|    total_timesteps      | 946608     |
| train/                  |            |
|    approx_kl            | 0.03022871 |
|    clip_fraction        | 0.237      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.92      |
|    explained_variance   | 0.606      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.34       |
|    n_updates            | 2300       |
|    policy_gradient_loss | -0.00293   |
|    std                  | 1.26       |
|    value_loss           | 2.72       |
----------------------------------------
[2026-05-17 18:19:44] N3FZ_TRAIN_HEARTBEAT config=decouple_deepsets_obs steps=199108/250000 percent= 79.64% rate=   221.2 step/s eta=   3.83 min recent_reward=20.817
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 110        |
|    ep_rew_mean          | 20.8       |
|    success_rate         | 0.31       |
| time/                   |            |
|    fps                  | 221        |
|    iterations           | 49         |
|    time_elapsed         | 906        |
|    total_timesteps      | 950704     |
| train/                  |            |
|    approx_kl            | 0.02741668 |
|    clip_fraction        | 0.24       |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.92      |
|    explained_variance   | 0.57       |
|    learning_rate        | 0.0003     |
|    loss                 | 0.528      |
|    n_updates            | 2310       |
|    policy_gradient_loss | -0.000829  |
|    std                  | 1.26       |
|    value_loss           | 4.24       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 114         |
|    ep_rew_mean          | 20.9        |
|    success_rate         | 0.28        |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 50          |
|    time_elapsed         | 924         |
|    total_timesteps      | 954800      |
| train/                  |             |
|    approx_kl            | 0.028278109 |
|    clip_fraction        | 0.249       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.94       |
|    explained_variance   | 0.492       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.29        |
|    n_updates            | 2320        |
|    policy_gradient_loss | -0.004      |
|    std                  | 1.27        |
|    value_loss           | 3.05        |
-----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 117       |
|    ep_rew_mean          | 23.8      |
|    success_rate         | 0.38      |
| time/                   |           |
|    fps                  | 221       |
|    iterations           | 51        |
|    time_elapsed         | 943       |
|    total_timesteps      | 958896    |
| train/                  |           |
|    approx_kl            | 0.0274832 |
|    clip_fraction        | 0.223     |
|    clip_range           | 0.2       |
|    entropy_loss         | -4.98     |
|    explained_variance   | 0.501     |
|    learning_rate        | 0.0003    |
|    loss                 | 0.237     |
|    n_updates            | 2330      |
|    policy_gradient_loss | -0.00212  |
|    std                  | 1.29      |
|    value_loss           | 2.88      |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 117         |
|    ep_rew_mean          | 23.4        |
|    success_rate         | 0.4         |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 52          |
|    time_elapsed         | 963         |
|    total_timesteps      | 962992      |
| train/                  |             |
|    approx_kl            | 0.027224243 |
|    clip_fraction        | 0.216       |
|    clip_range           | 0.2         |
|    entropy_loss         | -5          |
|    explained_variance   | 0.502       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.354       |
|    n_updates            | 2340        |
|    policy_gradient_loss | -0.00271    |
|    std                  | 1.3         |
|    value_loss           | 2.87        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 116         |
|    ep_rew_mean          | 23.9        |
|    success_rate         | 0.43        |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 53          |
|    time_elapsed         | 982         |
|    total_timesteps      | 967088      |
| train/                  |             |
|    approx_kl            | 0.026038466 |
|    clip_fraction        | 0.246       |
|    clip_range           | 0.2         |
|    entropy_loss         | -5.01       |
|    explained_variance   | 0.534       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.402       |
|    n_updates            | 2350        |
|    policy_gradient_loss | -0.00232    |
|    std                  | 1.3         |
|    value_loss           | 3.44        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 108         |
|    ep_rew_mean          | 18.3        |
|    success_rate         | 0.25        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 54          |
|    time_elapsed         | 1000        |
|    total_timesteps      | 971184      |
| train/                  |             |
|    approx_kl            | 0.021964345 |
|    clip_fraction        | 0.214       |
|    clip_range           | 0.2         |
|    entropy_loss         | -5          |
|    explained_variance   | 0.557       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.492       |
|    n_updates            | 2360        |
|    policy_gradient_loss | 0.001       |
|    std                  | 1.29        |
|    value_loss           | 3.4         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 109         |
|    ep_rew_mean          | 18.7        |
|    success_rate         | 0.25        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 55          |
|    time_elapsed         | 1019        |
|    total_timesteps      | 975280      |
| train/                  |             |
|    approx_kl            | 0.024990946 |
|    clip_fraction        | 0.243       |
|    clip_range           | 0.2         |
|    entropy_loss         | -5          |
|    explained_variance   | 0.548       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.318       |
|    n_updates            | 2370        |
|    policy_gradient_loss | -0.00394    |
|    std                  | 1.3         |
|    value_loss           | 4.65        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 112         |
|    ep_rew_mean          | 20          |
|    success_rate         | 0.29        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 56          |
|    time_elapsed         | 1038        |
|    total_timesteps      | 979376      |
| train/                  |             |
|    approx_kl            | 0.026026618 |
|    clip_fraction        | 0.219       |
|    clip_range           | 0.2         |
|    entropy_loss         | -5.01       |
|    explained_variance   | 0.636       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.251       |
|    n_updates            | 2380        |
|    policy_gradient_loss | -0.00369    |
|    std                  | 1.31        |
|    value_loss           | 2.57        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 115        |
|    ep_rew_mean          | 22.5       |
|    success_rate         | 0.36       |
| time/                   |            |
|    fps                  | 220        |
|    iterations           | 57         |
|    time_elapsed         | 1056       |
|    total_timesteps      | 983472     |
| train/                  |            |
|    approx_kl            | 0.02885698 |
|    clip_fraction        | 0.248      |
|    clip_range           | 0.2        |
|    entropy_loss         | -5.02      |
|    explained_variance   | 0.668      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.217      |
|    n_updates            | 2390       |
|    policy_gradient_loss | -0.00528   |
|    std                  | 1.3        |
|    value_loss           | 2.38       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 119         |
|    ep_rew_mean          | 24.1        |
|    success_rate         | 0.42        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 58          |
|    time_elapsed         | 1075        |
|    total_timesteps      | 987568      |
| train/                  |             |
|    approx_kl            | 0.017834082 |
|    clip_fraction        | 0.21        |
|    clip_range           | 0.2         |
|    entropy_loss         | -5.02       |
|    explained_variance   | 0.482       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.193       |
|    n_updates            | 2400        |
|    policy_gradient_loss | 0.00174     |
|    std                  | 1.3         |
|    value_loss           | 2.57        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | 24.4        |
|    success_rate         | 0.44        |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 59          |
|    time_elapsed         | 1093        |
|    total_timesteps      | 991664      |
| train/                  |             |
|    approx_kl            | 0.020875566 |
|    clip_fraction        | 0.184       |
|    clip_range           | 0.2         |
|    entropy_loss         | -5.02       |
|    explained_variance   | 0.606       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.124       |
|    n_updates            | 2410        |
|    policy_gradient_loss | -0.00813    |
|    std                  | 1.31        |
|    value_loss           | 1.94        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 123         |
|    ep_rew_mean          | 24.2        |
|    success_rate         | 0.4         |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 60          |
|    time_elapsed         | 1111        |
|    total_timesteps      | 995760      |
| train/                  |             |
|    approx_kl            | 0.022843722 |
|    clip_fraction        | 0.196       |
|    clip_range           | 0.2         |
|    entropy_loss         | -5.01       |
|    explained_variance   | 0.527       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.279       |
|    n_updates            | 2420        |
|    policy_gradient_loss | -0.00222    |
|    std                  | 1.3         |
|    value_loss           | 3.09        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 123         |
|    ep_rew_mean          | 23.8        |
|    success_rate         | 0.38        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 61          |
|    time_elapsed         | 1130        |
|    total_timesteps      | 999856      |
| train/                  |             |
|    approx_kl            | 0.020031366 |
|    clip_fraction        | 0.181       |
|    clip_range           | 0.2         |
|    entropy_loss         | -5.01       |
|    explained_variance   | 0.675       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.264       |
|    n_updates            | 2430        |
|    policy_gradient_loss | -0.00671    |
|    std                  | 1.31        |
|    value_loss           | 2.76        |
-----------------------------------------
[2026-05-17 18:23:38] STAB_TOTAL_CHECKPOINT_SAVED step=1000000 path=checkpoints/env_v2_gpsi_heada_ppo_n3pf_decouple_decouple_deepsets_obs_s0/checkpoint_1000k.zip
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 123         |
|    ep_rew_mean          | 24.3        |
|    success_rate         | 0.39        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 62          |
|    time_elapsed         | 1149        |
|    total_timesteps      | 1003952     |
| train/                  |             |
|    approx_kl            | 0.023918167 |
|    clip_fraction        | 0.184       |
|    clip_range           | 0.2         |
|    entropy_loss         | -5.02       |
|    explained_variance   | 0.695       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.156       |
|    n_updates            | 2440        |
|    policy_gradient_loss | -0.00355    |
|    std                  | 1.31        |
|    value_loss           | 1.78        |
-----------------------------------------
[2026-05-17 18:23:56] STAB_TRAIN_END variant=decouple_deepsets_obs seed=0 final=checkpoints/env_v2_gpsi_heada_ppo_n3pf_decouple_decouple_deepsets_obs_s0/final.zip
